Node,  X Coordinate (m),  Y Coordinate (m),  Liquid X Volume Flux (m3/[m2 s]),  Liquid Y Volume Flux (m3/[m2 s])
0000000880,    3750.00000    ,    2200.00000    ,  -0.926537398E-10,  -0.365317712E-11
0000000881,    3800.00000    ,    2200.00000    ,  -0.913666749E-10,  -0.372073568E-11
0000000882,    3850.00000    ,    2200.00000    ,  -0.900807748E-10,  -0.378987115E-11
0000000883,    3900.00000    ,    2200.00000    ,  -0.887958852E-10,  -0.385533716E-11
0000000884,    3950.00000    ,    2200.00000    ,  -0.875126564E-10,  -0.391357261E-11
0000000885,    4000.00000    ,    2200.00000    ,  -0.862322147E-10,  -0.396233162E-11
0000000886,    4050.00000    ,    2200.00000    ,  -0.849559593E-10,  -0.400036554E-11
0000000887,    4100.00000    ,    2200.00000    ,  -0.836854275E-10,  -0.402716226E-11
0000000888,    4150.00000    ,    2200.00000    ,  -0.824222016E-10,  -0.404273965E-11
0000000889,    4200.00000    ,    2200.00000    ,  -0.811678426E-10,  -0.404748579E-11
0000000890,    4250.00000    ,    2200.00000    ,  -0.799238430E-10,  -0.404203739E-11
0000000891,    4300.00000    ,    2200.00000    ,  -0.786915942E-10,  -0.402718837E-11
0000000892,    4350.00000    ,    2200.00000    ,  -0.774723646E-10,  -0.400382185E-11
0000000893,    4400.00000    ,    2200.00000    ,  -0.762672863E-10,  -0.397286017E-11
0000000894,    4450.00000    ,    2200.00000    ,  -0.750773486E-10,  -0.393522859E-11
0000000895,    4500.00000    ,    2200.00000    ,  -0.739033964E-10,  -0.389182942E-11
0000000896,    4550.00000    ,    2200.00000    ,  -0.727461323E-10,  -0.384352407E-11
0000000897,    4600.00000    ,    2200.00000    ,  -0.716061220E-10,  -0.379112114E-11
0000000898,    4650.00000    ,    2200.00000    ,  -0.704838016E-10,  -0.373536899E-11
0000000899,    4700.00000    ,    2200.00000    ,  -0.693794865E-10,  -0.367695173E-11
0000000900,    4750.00000    ,    2200.00000    ,  -0.682933810E-10,  -0.361648782E-11
0000000901,    4800.00000    ,    2200.00000    ,  -0.672255891E-10,  -0.355453048E-11
0000000902,    4850.00000    ,    2200.00000    ,  -0.661761246E-10,  -0.349156960E-11
0000000903,    4900.00000    ,    2200.00000    ,  -0.651449222E-10,  -0.342803453E-11
0000000904,    4950.00000    ,    2200.00000    ,  -0.641318478E-10,  -0.336429763E-11
0000000905,    5000.00000    ,    2200.00000    ,  -0.631367083E-10,  -0.330067822E-11
0000000906,    5050.00000    ,    2200.00000    ,  -0.621592613E-10,  -0.323744688E-11
0000000907,    5100.00000    ,    2200.00000    ,  -0.611992234E-10,  -0.317482970E-11
0000000908,    5150.00000    ,    2200.00000    ,  -0.602562789E-10,  -0.311301273E-11
0000000909,    5200.00000    ,    2200.00000    ,  -0.593300864E-10,  -0.305214621E-11
0000000910,    5250.00000    ,    2200.00000    ,  -0.584202860E-10,  -0.299234874E-11
0000000911,    5300.00000    ,    2200.00000    ,  -0.575265043E-10,  -0.293371123E-11
0000000912,    5350.00000    ,    2200.00000    ,  -0.566483601E-10,  -0.287630069E-11
0000000913,    5400.00000    ,    2200.00000    ,  -0.557854680E-10,  -0.282016374E-11
0000000914,    5450.00000    ,    2200.00000    ,  -0.549374423E-10,  -0.276532989E-11
0000000915,    5500.00000    ,    2200.00000    ,  -0.541038999E-10,  -0.271181459E-11
0000000916,    5550.00000    ,    2200.00000    ,  -0.532844624E-10,  -0.265962200E-11
0000000917,    5600.00000    ,    2200.00000    ,  -0.524787579E-10,  -0.260874750E-11
0000000918,    5650.00000    ,    2200.00000    ,  -0.516864219E-10,  -0.255917992E-11
0000000919,    5700.00000    ,    2200.00000    ,  -0.509070986E-10,  -0.251090363E-11
0000000920,    5750.00000    ,    2200.00000    ,  -0.501404405E-10,  -0.246390018E-11
0000000921,    5800.00000    ,    2200.00000    ,  -0.493861090E-10,  -0.241814994E-11
0000000922,    5850.00000    ,    2200.00000    ,  -0.486437734E-10,  -0.237363329E-11
0000000923,    5900.00000    ,    2200.00000    ,  -0.479131107E-10,  -0.233033177E-11
0000000924,    5950.00000    ,    2200.00000    ,  -0.471938048E-10,  -0.228822889E-11
0000000925,    6000.00000    ,    2200.00000    ,  -0.464855451E-10,  -0.224731084E-11
0000000926,    6050.00000    ,    2200.00000    ,  -0.457880258E-10,  -0.220756700E-11
0000000927,    6100.00000    ,    2200.00000    ,  -0.451009443E-10,  -0.216899020E-11
0000000928,    6150.00000    ,    2200.00000    ,  -0.444240004E-10,  -0.213157698E-11
0000000929,    6200.00000    ,    2200.00000    ,  -0.437568949E-10,  -0.209532757E-11
0000000930,    6250.00000    ,    2200.00000    ,  -0.430993284E-10,  -0.206024582E-11
0000000931,    6300.00000    ,    2200.00000    ,  -0.424510000E-10,  -0.202633901E-11
0000000932,    6350.00000    ,    2200.00000    ,  -0.418116064E-10,  -0.199361759E-11
0000000933,    6400.00000    ,    2200.00000    ,  -0.411808411E-10,  -0.196209477E-11
0000000934,    6450.00000    ,    2200.00000    ,  -0.405583933E-10,  -0.193178612E-11
0000000935,    6500.00000    ,    2200.00000    ,  -0.399439471E-10,  -0.190270908E-11
0000000936,    6550.00000    ,    2200.00000    ,  -0.393371812E-10,  -0.187488247E-11
0000000937,    6600.00000    ,    2200.00000    ,  -0.387377685E-10,  -0.184832591E-11
0000000938,    6650.00000    ,    2200.00000    ,  -0.381453755E-10,  -0.182305931E-11
0000000939,    6700.00000    ,    2200.00000    ,  -0.375596626E-10,  -0.179910225E-11
0000000940,    6750.00000    ,    2200.00000    ,  -0.369802842E-10,  -0.177647352E-11
0000000941,    6800.00000    ,    2200.00000    ,  -0.364068883E-10,  -0.175519048E-11
0000000942,    6850.00000    ,    2200.00000    ,  -0.358391180E-10,  -0.173526863E-11
0000000943,    6900.00000    ,    2200.00000    ,  -0.352766110E-10,  -0.171672110E-11
0000000944,    6950.00000    ,    2200.00000    ,  -0.347190010E-10,  -0.169955816E-11
0000000945,    7000.00000    ,    2200.00000    ,  -0.341659182E-10,  -0.168378691E-11
0000000946,    7050.00000    ,    2200.00000    ,  -0.336169903E-10,  -0.166941081E-11
0000000947,    7100.00000    ,    2200.00000    ,  -0.330718437E-10,  -0.165642947E-11
0000000948,    7150.00000    ,    2200.00000    ,  -0.325301042E-10,  -0.164483832E-11
0000000949,    7200.00000    ,    2200.00000    ,  -0.319913988E-10,  -0.163462846E-11
0000000950,    7250.00000    ,    2200.00000    ,  -0.314553565E-10,  -0.162578647E-11
0000000951,    7300.00000    ,    2200.00000    ,  -0.309216098E-10,  -0.161829438E-11
0000000952,    7350.00000    ,    2200.00000    ,  -0.303897959E-10,  -0.161212956E-11
0000000953,    7400.00000    ,    2200.00000    ,  -0.298595580E-10,  -0.160726483E-11
0000000954,    7450.00000    ,    2200.00000    ,  -0.293305471E-10,  -0.160366848E-11
0000000955,    7500.00000    ,    2200.00000    ,  -0.288024223E-10,  -0.160130442E-11
0000000956,    7550.00000    ,    2200.00000    ,  -0.282748532E-10,  -0.160013238E-11
0000000957,    7600.00000    ,    2200.00000    ,  -0.277475201E-10,  -0.160010811E-11
0000000958,    7650.00000    ,    2200.00000    ,  -0.272201159E-10,  -0.160118368E-11
0000000959,    7700.00000    ,    2200.00000    ,  -0.266923468E-10,  -0.160330776E-11
0000000960,    7750.00000    ,    2200.00000    ,  -0.261639333E-10,  -0.160642599E-11
0000000961,    7800.00000    ,    2200.00000    ,  -0.256346109E-10,  -0.161048136E-11
0000000962,    7850.00000    ,    2200.00000    ,  -0.251041314E-10,  -0.161541458E-11
0000000963,    7900.00000    ,    2200.00000    ,  -0.245722630E-10,  -0.162116451E-11
0000000964,    7950.00000    ,    2200.00000    ,  -0.240387911E-10,  -0.162766858E-11
0000000965,    8000.00000    ,    2200.00000    ,  -0.235035189E-10,  -0.163486323E-11
0000000966,    8050.00000    ,    2200.00000    ,  -0.229662671E-10,  -0.164268434E-11
0000000967,    8100.00000    ,    2200.00000    ,  -0.224268749E-10,  -0.165106764E-11
0000000968,    8150.00000    ,    2200.00000    ,  -0.218851993E-10,  -0.165994911E-11
0000000969,    8200.00000    ,    2200.00000    ,  -0.213411156E-10,  -0.166926539E-11
0000000970,    8250.00000    ,    2200.00000    ,  -0.207945169E-10,  -0.167895415E-11
0000000971,    8300.00000    ,    2200.00000    ,  -0.202453140E-10,  -0.168895437E-11
0000000972,    8350.00000    ,    2200.00000    ,  -0.196934350E-10,  -0.169920671E-11
0000000973,    8400.00000    ,    2200.00000    ,  -0.191388250E-10,  -0.170965369E-11
0000000974,    8450.00000    ,    2200.00000    ,  -0.185814453E-10,  -0.172023996E-11
0000000975,    8500.00000    ,    2200.00000    ,  -0.180212732E-10,  -0.173091242E-11
0000000976,    8550.00000    ,    2200.00000    ,  -0.174583011E-10,  -0.174162035E-11
0000000977,    8600.00000    ,    2200.00000    ,  -0.168925362E-10,  -0.175231545E-11
0000000978,    8650.00000    ,    2200.00000    ,  -0.163239996E-10,  -0.176295184E-11
0000000979,    8700.00000    ,    2200.00000    ,  -0.157527260E-10,  -0.177348598E-11
0000000980,    8750.00000    ,    2200.00000    ,  -0.151787630E-10,  -0.178387650E-11
0000000981,    8800.00000    ,    2200.00000    ,  -0.146021707E-10,  -0.179408402E-11
0000000982,    8850.00000    ,    2200.00000    ,  -0.140230216E-10,  -0.180407077E-11
0000000983,    8900.00000    ,    2200.00000    ,  -0.134413999E-10,  -0.181380017E-11
0000000984,    8950.00000    ,    2200.00000    ,  -0.128574022E-10,  -0.182323625E-11
0000000985,    9000.00000    ,    2200.00000    ,  -0.122711372E-10,  -0.183234282E-11
0000000986,    9050.00000    ,    2200.00000    ,  -0.116827267E-10,  -0.184108242E-11
0000000987,    9100.00000    ,    2200.00000    ,  -0.110923063E-10,  -0.184941497E-11
0000000988,    9150.00000    ,    2200.00000    ,  -0.105000273E-10,  -0.185729572E-11
0000000989,    9200.00000    ,    2200.00000    ,  -0.990605824E-11,  -0.186467263E-11
0000000990,    9250.00000    ,    2200.00000    ,  -0.931058858E-11,  -0.187148246E-11
0000000991,    9300.00000    ,    2200.00000    ,  -0.871383216E-11,  -0.187764526E-11
0000000992,    9350.00000    ,    2200.00000    ,  -0.811603254E-11,  -0.188305610E-11
0000000993,    9400.00000    ,    2200.00000    ,  -0.751746930E-11,  -0.188757276E-11
0000000994,    9450.00000    ,    2200.00000    ,  -0.691846548E-11,  -0.189099694E-11
0000000995,    9500.00000    ,    2200.00000    ,  -0.631939531E-11,  -0.189304505E-11
0000000996,    9550.00000    ,    2200.00000    ,  -0.572068951E-11,  -0.189330283E-11
0000000997,    9600.00000    ,    2200.00000    ,  -0.512283221E-11,  -0.189115457E-11
0000000998,    9650.00000    ,    2200.00000    ,  -0.452633527E-11,  -0.188567547E-11
0000000999,    9700.00000    ,    2200.00000    ,  -0.393165987E-11,  -0.187547868E-11
0000001000,    9750.00000    ,    2200.00000    ,  -0.333902436E-11,  -0.185853633E-11
0000001001,    9800.00000    ,    2200.00000    ,  -0.274799100E-11,  -0.183210342E-11
0000001002,    9850.00000    ,    2200.00000    ,  -0.215669312E-11,  -0.179321083E-11
0000001003,    9900.00000    ,    2200.00000    ,  -0.952230508E-12,  -0.223699061E-11
0000001004,    9950.00000    ,    2200.00000    ,  -0.323028079E-12,  -0.220013393E-11
0000001005,    10000.0000    ,    2200.00000    ,    0.00000000    ,  -0.218281261E-11
0000001006,    0.00000000    ,    2250.00000    ,    0.00000000    ,   0.219170870E-06
0000001007,    50.0000000    ,    2250.00000    ,   0.158378792E-07,   0.209225658E-06
0000001008,    100.000000    ,    2250.00000    ,   0.426843559E-07,   0.187327309E-06
0000001009,    150.000000    ,    2250.00000    ,   0.603330971E-07,   0.162588270E-06
0000001010,    200.000000    ,    2250.00000    ,   0.692381445E-07,   0.140104795E-06
0000001011,    250.000000    ,    2250.00000    ,   0.698733229E-07,   0.123522335E-06
0000001012,    300.000000    ,    2250.00000    ,   0.656292696E-07,   0.111761253E-06
0000001013,    350.000000    ,    2250.00000    ,   0.601451233E-07,   0.102478113E-06
0000001014,    400.000000    ,    2250.00000    ,   0.542621580E-07,   0.952659675E-07
0000001015,    450.000000    ,    2250.00000    ,   0.484823266E-07,   0.891678907E-07
0000001016,    500.000000    ,    2250.00000    ,   0.426587719E-07,   0.821924291E-07
0000001017,    550.000000    ,    2250.00000    ,   0.357624568E-07,   0.717477595E-07
0000001018,    600.000000    ,    2250.00000    ,   0.272456678E-07,   0.574608740E-07
0000001019,    650.000000    ,    2250.00000    ,   0.178652946E-07,   0.416308738E-07
0000001020,    700.000000    ,    2250.00000    ,   0.900851437E-08,   0.270170087E-07
0000001021,    750.000000    ,    2250.00000    ,   0.196993734E-08,   0.154467558E-07
0000001022,    800.000000    ,    2250.00000    ,    0.00000000    ,   0.750927183E-08
0000001023,    850.000000    ,    2250.00000    ,  -0.461508374E-08,   0.660002675E-09
0000001024,    900.000000    ,    2250.00000    ,  -0.585447416E-08,    0.00000000    
0000001025,    950.000000    ,    2250.00000    ,  -0.648781487E-08,  -0.518116920E-09
0000001026,    1000.00000    ,    2250.00000    ,  -0.677809834E-08,  -0.109495140E-08
0000001027,    1050.00000    ,    2250.00000    ,  -0.687680004E-08,  -0.134717322E-08
0000001028,    1100.00000    ,    2250.00000    ,  -0.687680004E-08,  -0.143001135E-08
0000001029,    1150.00000    ,    2250.00000    ,  -0.686302975E-08,  -0.136989985E-08
0000001030,    1200.00000    ,    2250.00000    ,  -0.678231960E-08,  -0.129699811E-08
0000001031,    1250.00000    ,    2250.00000    ,  -0.666192528E-08,  -0.122255071E-08
0000001032,    1300.00000    ,    2250.00000    ,  -0.651869981E-08,  -0.115168592E-08
0000001033,    1350.00000    ,    2250.00000    ,  -0.636316204E-08,  -0.108648251E-08
0000001034,    1400.00000    ,    2250.00000    ,  -0.620183289E-08,  -0.102752132E-08
0000001035,    1450.00000    ,    2250.00000    ,  -0.603872230E-08,  -0.974676582E-09
0000001036,    1500.00000    ,    2250.00000    ,  -0.587626156E-08,  -0.927517201E-09
0000001037,    1550.00000    ,    2250.00000    ,  -0.571588438E-08,  -0.885505690E-09
0000001038,    1600.00000    ,    2250.00000    ,  -0.555839213E-08,  -0.848093356E-09
0000001039,    1650.00000    ,    2250.00000    ,  -0.540418483E-08,  -0.814762869E-09
0000001040,    1700.00000    ,    2250.00000    ,  -0.525340859E-08,  -0.785044664E-09
0000001041,    1750.00000    ,    2250.00000    ,  -0.510605063E-08,  -0.758520854E-09
0000001042,    1800.00000    ,    2250.00000    ,  -0.496200073E-08,  -0.734823465E-09
0000001043,    1850.00000    ,    2250.00000    ,  -0.482109106E-08,  -0.713630397E-09
0000001044,    1900.00000    ,    2250.00000    ,  -0.468312201E-08,  -0.694660794E-09
0000001045,    1950.00000    ,    2250.00000    ,  -0.454787885E-08,  -0.677670607E-09
0000001046,    2000.00000    ,    2250.00000    ,  -0.441514233E-08,  -0.662448747E-09
0000001047,    2050.00000    ,    2250.00000    ,  -0.428469527E-08,  -0.648813967E-09
0000001048,    2100.00000    ,    2250.00000    ,  -0.415632633E-08,  -0.636612555E-09
0000001049,    2150.00000    ,    2250.00000    ,  -0.402983199E-08,  -0.625716827E-09
0000001050,    2200.00000    ,    2250.00000    ,  -0.390501700E-08,  -0.616024446E-09
0000001051,    2250.00000    ,    2250.00000    ,  -0.378169394E-08,  -0.607458547E-09
0000001052,    2300.00000    ,    2250.00000    ,  -0.365968175E-08,  -0.599968684E-09
0000001053,    2350.00000    ,    2250.00000    ,  -0.353880358E-08,  -0.593532615E-09
0000001054,    2400.00000    ,    2250.00000    ,  -0.341888384E-08,  -0.588158955E-09
0000001055,    2450.00000    ,    2250.00000    ,  -0.329974442E-08,  -0.583890728E-09
0000001056,    2500.00000    ,    2250.00000    ,  -0.318120008E-08,  -0.580809849E-09
0000001057,    2550.00000    ,    2250.00000    ,  -0.306305276E-08,  -0.579042555E-09
0000001058,    2600.00000    ,    2250.00000    ,  -0.294508471E-08,  -0.578765743E-09
0000001059,    2650.00000    ,    2250.00000    ,  -0.282705015E-08,  -0.580214116E-09
0000001060,    2700.00000    ,    2250.00000    ,  -0.270866527E-08,  -0.583687882E-09
0000001061,    2750.00000    ,    2250.00000    ,  -0.258959605E-08,  -0.589560554E-09
0000001062,    2800.00000    ,    2250.00000    ,  -0.246944371E-08,  -0.598286063E-09
0000001063,    2850.00000    ,    2250.00000    ,  -0.234772723E-08,  -0.610403870E-09
0000001064,    2900.00000    ,    2250.00000    ,  -0.222386255E-08,  -0.626540088E-09
0000001065,    2950.00000    ,    2250.00000    ,  -0.209713812E-08,  -0.647401519E-09
0000001066,    3000.00000    ,    2250.00000    ,  -0.196668649E-08,  -0.673758117E-09
0000001067,    3050.00000    ,    2250.00000    ,  -0.183145236E-08,  -0.706407387E-09
0000001068,    3100.00000    ,    2250.00000    ,  -0.169015766E-08,  -0.746111781E-09
0000001069,    3150.00000    ,    2250.00000    ,  -0.154126584E-08,  -0.793497180E-09
0000001070,    3200.00000    ,    2250.00000    ,  -0.138294896E-08,  -0.848897610E-09
0000001071,    3250.00000    ,    2250.00000    ,  -0.121306385E-08,  -0.912129430E-09
0000001072,    3300.00000    ,    2250.00000    ,  -0.828455415E-09,  -0.118259887E-08
0000001073,    3350.00000    ,    2250.00000    ,  -0.608055766E-09,  -0.127693307E-08
0000001074,    3400.00000    ,    2250.00000    ,  -0.365068801E-09,  -0.137471564E-08
0000001075,    3450.00000    ,    2250.00000    ,  -0.970317969E-10,  -0.146913338E-08
0000001076,    3500.00000    ,    2250.00000    ,  -0.970317969E-10,  -0.475357486E-11
0000001077,    3550.00000    ,    2250.00000    ,  -0.957436444E-10,  -0.462884522E-11
0000001078,    3600.00000    ,    2250.00000    ,  -0.943368466E-10,  -0.457327412E-11
0000001079,    3650.00000    ,    2250.00000    ,  -0.929600852E-10,  -0.458259155E-11
0000001080,    3700.00000    ,    2250.00000    ,  -0.916024124E-10,  -0.463149062E-11
0000001081,    3750.00000    ,    2250.00000    ,  -0.902575855E-10,  -0.470235257E-11
0000001082,    3800.00000    ,    2250.00000    ,  -0.889225307E-10,  -0.478272164E-11
0000001083,    3850.00000    ,    2250.00000    ,  -0.875961061E-10,  -0.486380589E-11
0000001084,    3900.00000    ,    2250.00000    ,  -0.862782635E-10,  -0.493952768E-11
0000001085,    3950.00000    ,    2250.00000    ,  -0.849695474E-10,  -0.500585497E-11
0000001086,    4000.00000    ,    2250.00000    ,  -0.836708081E-10,  -0.506029547E-11
0000001087,    4050.00000    ,    2250.00000    ,  -0.823830375E-10,  -0.510150335E-11
0000001088,    4100.00000    ,    2250.00000    ,  -0.811072759E-10,  -0.512897273E-11
0000001089,    4150.00000    ,    2250.00000    ,  -0.798445546E-10,  -0.514280052E-11
0000001090,    4200.00000    ,    2250.00000    ,  -0.785958601E-10,  -0.514350463E-11
0000001091,    4250.00000    ,    2250.00000    ,  -0.773621114E-10,  -0.513188590E-11
0000001092,    4300.00000    ,    2250.00000    ,  -0.761441435E-10,  -0.510892409E-11
0000001093,    4350.00000    ,    2250.00000    ,  -0.749426978E-10,  -0.507570013E-11
0000001094,    4400.00000    ,    2250.00000    ,  -0.737584162E-10,  -0.503333868E-11
0000001095,    4450.00000    ,    2250.00000    ,  -0.725918376E-10,  -0.498296604E-11
0000001096,    4500.00000    ,    2250.00000    ,  -0.714433984E-10,  -0.492568001E-11
0000001097,    4550.00000    ,    2250.00000    ,  -0.703134339E-10,  -0.486252869E-11
0000001098,    4600.00000    ,    2250.00000    ,  -0.692021823E-10,  -0.479449623E-11
0000001099,    4650.00000    ,    2250.00000    ,  -0.681097897E-10,  -0.472249388E-11
0000001100,    4700.00000    ,    2250.00000    ,  -0.670363160E-10,  -0.464735506E-11
0000001101,    4750.00000    ,    2250.00000    ,  -0.659817423E-10,  -0.456983340E-11
0000001102,    4800.00000    ,    2250.00000    ,  -0.649459781E-10,  -0.449060317E-11
0000001103,    4850.00000    ,    2250.00000    ,  -0.639288690E-10,  -0.441026131E-11
0000001104,    4900.00000    ,    2250.00000    ,  -0.629302048E-10,  -0.432933082E-11
0000001105,    4950.00000    ,    2250.00000    ,  -0.619497273E-10,  -0.424826484E-11
0000001106,    5000.00000    ,    2250.00000    ,  -0.609871380E-10,  -0.416745146E-11
0000001107,    5050.00000    ,    2250.00000    ,  -0.600421053E-10,  -0.408721884E-11
0000001108,    5100.00000    ,    2250.00000    ,  -0.591142714E-10,  -0.400784044E-11
0000001109,    5150.00000    ,    2250.00000    ,  -0.582032585E-10,  -0.392954039E-11
0000001110,    5200.00000    ,    2250.00000    ,  -0.573086748E-10,  -0.385249873E-11
0000001111,    5250.00000    ,    2250.00000    ,  -0.564301194E-10,  -0.377685653E-11
0000001112,    5300.00000    ,    2250.00000    ,  -0.555671866E-10,  -0.370272077E-11
0000001113,    5350.00000    ,    2250.00000    ,  -0.547194703E-10,  -0.363016905E-11
0000001114,    5400.00000    ,    2250.00000    ,  -0.538865670E-10,  -0.355925394E-11
0000001115,    5450.00000    ,    2250.00000    ,  -0.530680784E-10,  -0.349000710E-11
0000001116,    5500.00000    ,    2250.00000    ,  -0.522636137E-10,  -0.342244302E-11
0000001117,    5550.00000    ,    2250.00000    ,  -0.514727909E-10,  -0.335656251E-11
0000001118,    5600.00000    ,    2250.00000    ,  -0.506952383E-10,  -0.329235584E-11
0000001119,    5650.00000    ,    2250.00000    ,  -0.499305949E-10,  -0.322980553E-11
0000001120,    5700.00000    ,    2250.00000    ,  -0.491785104E-10,  -0.316888886E-11
0000001121,    5750.00000    ,    2250.00000    ,  -0.484386458E-10,  -0.310958009E-11
0000001122,    5800.00000    ,    2250.00000    ,  -0.477106720E-10,  -0.305185229E-11
0000001123,    5850.00000    ,    2250.00000    ,  -0.469942699E-10,  -0.299567902E-11
0000001124,    5900.00000    ,    2250.00000    ,  -0.462891291E-10,  -0.294103560E-11
0000001125,    5950.00000    ,    2250.00000    ,  -0.455949467E-10,  -0.288790019E-11
0000001126,    6000.00000    ,    2250.00000    ,  -0.449114264E-10,  -0.283625463E-11
0000001127,    6050.00000    ,    2250.00000    ,  -0.442382767E-10,  -0.278608506E-11
0000001128,    6100.00000    ,    2250.00000    ,  -0.435752102E-10,  -0.273738224E-11
0000001129,    6150.00000    ,    2250.00000    ,  -0.429219415E-10,  -0.269014181E-11
0000001130,    6200.00000    ,    2250.00000    ,  -0.422781863E-10,  -0.264436430E-11
0000001131,    6250.00000    ,    2250.00000    ,  -0.416436600E-10,  -0.260005497E-11
0000001132,    6300.00000    ,    2250.00000    ,  -0.410180763E-10,  -0.255722355E-11
0000001133,    6350.00000    ,    2250.00000    ,  -0.404011462E-10,  -0.251588391E-11
0000001134,    6400.00000    ,    2250.00000    ,  -0.397925769E-10,  -0.247605348E-11
0000001135,    6450.00000    ,    2250.00000    ,  -0.391920709E-10,  -0.243775277E-11
0000001136,    6500.00000    ,    2250.00000    ,  -0.385993255E-10,  -0.240100474E-11
0000001137,    6550.00000    ,    2250.00000    ,  -0.380140317E-10,  -0.236583406E-11
0000001138,    6600.00000    ,    2250.00000    ,  -0.374358743E-10,  -0.233226648E-11
0000001139,    6650.00000    ,    2250.00000    ,  -0.368645312E-10,  -0.230032811E-11
0000001140,    6700.00000    ,    2250.00000    ,  -0.362996736E-10,  -0.227004463E-11
0000001141,    6750.00000    ,    2250.00000    ,  -0.357409662E-10,  -0.224144068E-11
0000001142,    6800.00000    ,    2250.00000    ,  -0.351880671E-10,  -0.221453907E-11
0000001143,    6850.00000    ,    2250.00000    ,  -0.346406284E-10,  -0.218936020E-11
0000001144,    6900.00000    ,    2250.00000    ,  -0.340982969E-10,  -0.216592139E-11
0000001145,    6950.00000    ,    2250.00000    ,  -0.335607148E-10,  -0.214423632E-11
0000001146,    7000.00000    ,    2250.00000    ,  -0.330275202E-10,  -0.212431451E-11
0000001147,    7050.00000    ,    2250.00000    ,  -0.324983486E-10,  -0.210616087E-11
0000001148,    7100.00000    ,    2250.00000    ,  -0.319728337E-10,  -0.208977528E-11
0000001149,    7150.00000    ,    2250.00000    ,  -0.314506084E-10,  -0.207515230E-11
0000001150,    7200.00000    ,    2250.00000    ,  -0.309313065E-10,  -0.206228085E-11
0000001151,    7250.00000    ,    2250.00000    ,  -0.304145635E-10,  -0.205114409E-11
0000001152,    7300.00000    ,    2250.00000    ,  -0.299000182E-10,  -0.204171926E-11
0000001153,    7350.00000    ,    2250.00000    ,  -0.293873141E-10,  -0.203397767E-11
0000001154,    7400.00000    ,    2250.00000    ,  -0.288761004E-10,  -0.202788470E-11
0000001155,    7450.00000    ,    2250.00000    ,  -0.283660339E-10,  -0.202339995E-11
0000001156,    7500.00000    ,    2250.00000    ,  -0.278567799E-10,  -0.202047736E-11
0000001157,    7550.00000    ,    2250.00000    ,  -0.273480135E-10,  -0.201906544E-11
0000001158,    7600.00000    ,    2250.00000    ,  -0.268394212E-10,  -0.201910763E-11
0000001159,    7650.00000    ,    2250.00000    ,  -0.263307017E-10,  -0.202054257E-11
0000001160,    7700.00000    ,    2250.00000    ,  -0.258215670E-10,  -0.202330453E-11
0000001161,    7750.00000    ,    2250.00000    ,  -0.253117438E-10,  -0.202732387E-11
0000001162,    7800.00000    ,    2250.00000    ,  -0.248009738E-10,  -0.203252748E-11
0000001163,    7850.00000    ,    2250.00000    ,  -0.242890150E-10,  -0.203883932E-11
0000001164,    7900.00000    ,    2250.00000    ,  -0.237756421E-10,  -0.204618093E-11
0000001165,    7950.00000    ,    2250.00000    ,  -0.232606471E-10,  -0.205447197E-11
0000001166,    8000.00000    ,    2250.00000    ,  -0.227438400E-10,  -0.206363080E-11
0000001167,    8050.00000    ,    2250.00000    ,  -0.222250485E-10,  -0.207357501E-11
0000001168,    8100.00000    ,    2250.00000    ,  -0.217041188E-10,  -0.208422195E-11
0000001169,    8150.00000    ,    2250.00000    ,  -0.211809156E-10,  -0.209548929E-11
0000001170,    8200.00000    ,    2250.00000    ,  -0.206553215E-10,  -0.210729546E-11
0000001171,    8250.00000    ,    2250.00000    ,  -0.201272375E-10,  -0.211956019E-11
0000001172,    8300.00000    ,    2250.00000    ,  -0.195965822E-10,  -0.213220486E-11
0000001173,    8350.00000    ,    2250.00000    ,  -0.190632921E-10,  -0.214515292E-11
0000001174,    8400.00000    ,    2250.00000    ,  -0.185273203E-10,  -0.215833022E-11
0000001175,    8450.00000    ,    2250.00000    ,  -0.179886366E-10,  -0.217166525E-11
0000001176,    8500.00000    ,    2250.00000    ,  -0.174472267E-10,  -0.218508935E-11
0000001177,    8550.00000    ,    2250.00000    ,  -0.169030917E-10,  -0.219853685E-11
0000001178,    8600.00000    ,    2250.00000    ,  -0.163562473E-10,  -0.221194510E-11
0000001179,    8650.00000    ,    2250.00000    ,  -0.158067233E-10,  -0.222525446E-11
0000001180,    8700.00000    ,    2250.00000    ,  -0.152545629E-10,  -0.223840818E-11
0000001181,    8750.00000    ,    2250.00000    ,  -0.146998222E-10,  -0.225135217E-11
0000001182,    8800.00000    ,    2250.00000    ,  -0.141425697E-10,  -0.226403465E-11
0000001183,    8850.00000    ,    2250.00000    ,  -0.135828858E-10,  -0.227640571E-11
0000001184,    8900.00000    ,    2250.00000    ,  -0.130208627E-10,  -0.228841663E-11
0000001185,    8950.00000    ,    2250.00000    ,  -0.124566041E-10,  -0.230001906E-11
0000001186,    9000.00000    ,    2250.00000    ,  -0.118902255E-10,  -0.231116391E-11
0000001187,    9050.00000    ,    2250.00000    ,  -0.113218544E-10,  -0.232179987E-11
0000001188,    9100.00000    ,    2250.00000    ,  -0.107516309E-10,  -0.233187147E-11
0000001189,    9150.00000    ,    2250.00000    ,  -0.101797088E-10,  -0.234131652E-11
