Node,  X Coordinate (m),  Y Coordinate (m),  Vapor X Volume Flux (m3/[m2 s]),  Vapor Y Volume Flux (m3/[m2 s]),  Liquid X Volume Flux (m3/[m2 s]),  Liquid Y Volume Flux (m3/[m2 s])
0000008958,    5650.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.103025144E-10,  -0.456159997E-10
0000008959,    5700.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.961265744E-11,  -0.458306592E-10
0000008960,    5750.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.896036327E-11,  -0.460333800E-10
0000008961,    5800.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.834258398E-11,  -0.462255772E-10
0000008962,    5850.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.775684811E-11,  -0.464086790E-10
0000008963,    5900.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.720119184E-11,  -0.465840419E-10
0000008964,    5950.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.667406896E-11,  -0.467528736E-10
0000008965,    6000.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.617424194E-11,  -0.469161746E-10
0000008966,    6050.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.570066050E-11,  -0.470747048E-10
0000008967,    6100.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.525233963E-11,  -0.472289833E-10
0000008968,    6150.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.482825643E-11,  -0.473793243E-10
0000008969,    6200.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.442728914E-11,  -0.475259060E-10
0000008970,    6250.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.404821729E-11,  -0.476688583E-10
0000008971,    6300.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.368977934E-11,  -0.478083439E-10
0000008972,    6350.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.335075721E-11,  -0.479446087E-10
0000008973,    6400.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.303005364E-11,  -0.480779915E-10
0000008974,    6450.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.272674322E-11,  -0.482089020E-10
0000008975,    6500.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.244009414E-11,  -0.483377806E-10
0000008976,    6550.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.216956650E-11,  -0.484650526E-10
0000008977,    6600.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.191479441E-11,  -0.485910857E-10
0000008978,    6650.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.167555689E-11,  -0.487161523E-10
0000008979,    6700.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.145174027E-11,  -0.488404002E-10
0000008980,    6750.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.124329368E-11,  -0.489638310E-10
0000008981,    6800.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.105017862E-11,  -0.490862875E-10
0000008982,    6850.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.872313757E-12,  -0.492074524E-10
0000008983,    6900.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.709517573E-12,  -0.493268603E-10
0000008984,    6950.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.561453203E-12,  -0.494439242E-10
0000008985,    7000.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.427584026E-12,  -0.495579818E-10
0000008986,    7050.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.307154485E-12,  -0.496683571E-10
0000008987,    7100.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.199211875E-12,  -0.497744347E-10
0000008988,    7150.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.102672939E-12,  -0.498757281E-10
0000008989,    7200.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,   0.164161754E-13,  -0.499719221E-10
0000008990,    7250.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,  -0.500628793E-10
0000008991,    7300.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.606307572E-13,  -0.501486142E-10
0000008992,    7350.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.129434971E-12,  -0.502292468E-10
0000008993,    7400.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.190835638E-12,  -0.503049583E-10
0000008994,    7450.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.245553675E-12,  -0.503759555E-10
0000008995,    7500.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.294219545E-12,  -0.504424515E-10
0000008996,    7550.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.337403951E-12,  -0.505046632E-10
0000008997,    7600.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.375638863E-12,  -0.505628180E-10
0000008998,    7650.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.409422510E-12,  -0.506171607E-10
0000008999,    7700.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.439211319E-12,  -0.506679560E-10
0000009000,    7750.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.465407446E-12,  -0.507154824E-10
0000009001,    7800.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.488349482E-12,  -0.507600223E-10
0000009002,    7850.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.508309765E-12,  -0.508018495E-10
0000009003,    7900.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.525498022E-12,  -0.508412183E-10
0000009004,    7950.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.540069345E-12,  -0.508783552E-10
0000009005,    8000.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.552134259E-12,  -0.509134523E-10
0000009006,    8050.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.561769424E-12,  -0.509466636E-10
0000009007,    8100.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.573954499E-12,  -0.509790747E-10
0000009008,    8150.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.576592390E-12,  -0.510111403E-10
0000009009,    8200.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.577005272E-12,  -0.510414802E-10
0000009010,    8250.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.575288450E-12,  -0.510700690E-10
0000009011,    8300.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.571578318E-12,  -0.510968566E-10
0000009012,    8350.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.566049207E-12,  -0.511217974E-10
0000009013,    8400.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.558897353E-12,  -0.511448805E-10
0000009014,    8450.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.550321224E-12,  -0.511661412E-10
0000009015,    8500.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.540505766E-12,  -0.511856585E-10
0000009016,    8550.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.529613182E-12,  -0.512035423E-10
0000009017,    8600.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.517779592E-12,  -0.512199205E-10
0000009018,    8650.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.505115718E-12,  -0.512349271E-10
0000009019,    8700.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.491709692E-12,  -0.512486942E-10
0000009020,    8750.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.477630623E-12,  -0.512613462E-10
0000009021,    8800.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.462932220E-12,  -0.512729976E-10
0000009022,    8850.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.447656157E-12,  -0.512837508E-10
0000009023,    8900.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.431835065E-12,  -0.512936962E-10
0000009024,    8950.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.415495099E-12,  -0.513029117E-10
0000009025,    9000.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.398658063E-12,  -0.513114642E-10
0000009026,    9050.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.381343110E-12,  -0.513194099E-10
0000009027,    9100.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.363568058E-12,  -0.513267958E-10
0000009028,    9150.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.345350350E-12,  -0.513336610E-10
0000009029,    9200.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.326707742E-12,  -0.513400374E-10
0000009030,    9250.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.307658748E-12,  -0.513459512E-10
0000009031,    9300.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.288222907E-12,  -0.513514238E-10
0000009032,    9350.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.268420912E-12,  -0.513564725E-10
0000009033,    9400.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.248274640E-12,  -0.513611113E-10
0000009034,    9450.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.227807127E-12,  -0.513653516E-10
0000009035,    9500.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.207042510E-12,  -0.513692025E-10
0000009036,    9550.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.186005957E-12,  -0.513726712E-10
0000009037,    9600.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.164723589E-12,  -0.513757636E-10
0000009038,    9650.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.143222389E-12,  -0.513784841E-10
0000009039,    9700.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.121530094E-12,  -0.513808363E-10
0000009040,    9750.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.996750831E-13,  -0.513828230E-10
0000009041,    9800.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.776862640E-13,  -0.513844462E-10
0000009042,    9850.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.555931602E-13,  -0.513857077E-10
0000009043,    9900.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.334291433E-13,  -0.513866085E-10
0000009044,    9950.00000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,  -0.111090017E-13,  -0.513871498E-10
0000009045,    10000.0000    ,    4200.00000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,  -0.513873303E-10
0000009046,    0.00000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,    0.00000000    ,   0.686902616E-08
0000009047,    50.0000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.321625751E-09,   0.682766655E-08
0000009048,    100.000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.969390917E-09,   0.671178788E-08
0000009049,    150.000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.162594276E-08,   0.653530967E-08
0000009050,    200.000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.229119454E-08,   0.631324857E-08
0000009051,    250.000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.296123442E-08,   0.605977213E-08
0000009052,    300.000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.363003228E-08,   0.578731277E-08
0000009053,    350.000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.429082110E-08,   0.550629907E-08
0000009054,    400.000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.556140828E-08,   0.459249032E-08
0000009055,    450.000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.615893663E-08,   0.434366549E-08
0000009056,    500.000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.672480613E-08,   0.410908568E-08
0000009057,    550.000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.725608862E-08,   0.388880632E-08
0000009058,    600.000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.775161662E-08,   0.368107871E-08
0000009059,    650.000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.821182425E-08,   0.348322607E-08
0000009060,    700.000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.863838981E-08,   0.329241874E-08
0000009061,    750.000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.903377743E-08,   0.310625141E-08
0000009062,    800.000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.940077331E-08,   0.292307585E-08
0000009063,    850.000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.974208339E-08,   0.274211334E-08
0000009064,    900.000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.100600267E-07,   0.256339975E-08
0000009065,    950.000000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.103563435E-07,   0.238760410E-08
0000009066,    1000.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.106321323E-07,   0.221575338E-08
0000009067,    1050.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.108879177E-07,   0.204891855E-08
0000009068,    1100.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.111238206E-07,   0.188793882E-08
0000009069,    1150.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.113397854E-07,   0.173325570E-08
0000009070,    1200.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.115358042E-07,   0.158489855E-08
0000009071,    1250.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.117120849E-07,   0.144262494E-08
0000009072,    1300.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.118691265E-07,   0.130617079E-08
0000009073,    1350.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.120076998E-07,   0.117552320E-08
0000009074,    1400.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.121287672E-07,   0.105112358E-08
0000009075,    1450.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.122333814E-07,   0.933945994E-09
0000009076,    1500.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.123225984E-07,   0.825441059E-09
0000009077,    1550.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.123974228E-07,   0.727359059E-09
0000009078,    1600.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.124588005E-07,   0.641466967E-09
0000009079,    1650.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.125076730E-07,   0.569176540E-09
0000009080,    1700.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.125451084E-07,   0.511130006E-09
0000009081,    1750.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.125724937E-07,   0.466844598E-09
0000009082,    1800.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.125917307E-07,   0.434561100E-09
0000009083,    1850.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.126053421E-07,   0.411421308E-09
0000009084,    1900.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.126163950E-07,   0.393989833E-09
0000009085,    1950.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.126282215E-07,   0.378985594E-09
0000009086,    2000.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.126439926E-07,   0.363995615E-09
0000009087,    2050.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.126662626E-07,   0.347951102E-09
0000009088,    2100.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.126966193E-07,   0.331207644E-09
0000009089,    2150.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.127355596E-07,   0.315187166E-09
0000009090,    2200.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.127826329E-07,   0.301699182E-09
0000009091,    2250.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.128368097E-07,   0.292158573E-09
0000009092,    2300.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.128969735E-07,   0.286928811E-09
0000009093,    2350.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.129624179E-07,   0.284979898E-09
0000009094,    2400.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.130332099E-07,   0.284024960E-09
0000009095,    2450.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.131102945E-07,   0.281185759E-09
0000009096,    2500.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.131953604E-07,   0.273964752E-09
0000009097,    2550.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.132907831E-07,   0.261088158E-09
0000009098,    2600.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.134000126E-07,   0.243265141E-09
0000009099,    2650.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.135283980E-07,   0.224675812E-09
0000009100,    2700.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.136839667E-07,   0.216061692E-09
0000009101,    2750.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.138771320E-07,   0.239704890E-09
0000009102,    2800.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.141175790E-07,   0.335135536E-09
0000009103,    2850.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.144093540E-07,   0.557778939E-09
0000009104,    2900.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.147426315E-07,   0.968239042E-09
0000009105,    2950.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.150848868E-07,   0.159984963E-08
0000009106,    3000.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.153797033E-07,   0.239180039E-08
0000009107,    3050.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.155652289E-07,   0.308247499E-08
0000009108,    3100.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.156227045E-07,   0.307669671E-08
0000009109,    3150.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.156361748E-07,   0.137439810E-08
0000009110,    3200.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.157060839E-07,  -0.289101609E-08
0000009111,    3250.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.157060839E-07,  -0.945347826E-08
0000009112,    3300.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.136113037E-07,  -0.178114947E-07
0000009113,    3350.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.100982393E-07,  -0.252234922E-07
0000009114,    3400.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.533453753E-08,  -0.311999545E-07
0000009115,    3450.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.216014620E-09,  -0.350594198E-07
0000009116,    3500.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.216014620E-09,  -0.125239650E-09
0000009117,    3550.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.197644440E-09,  -0.126002669E-09
0000009118,    3600.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.183906410E-09,  -0.122632173E-09
0000009119,    3650.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.172752205E-09,  -0.116602554E-09
0000009120,    3700.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.162728509E-09,  -0.109159388E-09
0000009121,    3750.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.153233842E-09,  -0.101261292E-09
0000009122,    3800.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.144090109E-09,  -0.934909048E-10
0000009123,    3850.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.135297180E-09,  -0.861532440E-10
0000009124,    3900.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.126902085E-09,  -0.793849596E-10
0000009125,    3950.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.118944963E-09,  -0.732314060E-10
0000009126,    4000.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.111444176E-09,  -0.676925048E-10
0000009127,    4050.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.104397838E-09,  -0.627468719E-10
0000009128,    4100.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.977901211E-10,  -0.583629144E-10
0000009129,    4150.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.915971252E-10,  -0.545037058E-10
0000009130,    4200.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.857908721E-10,  -0.511296074E-10
0000009131,    4250.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.803417396E-10,  -0.482002411E-10
0000009132,    4300.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.752199729E-10,  -0.456761793E-10
0000009133,    4350.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.703967370E-10,  -0.435203169E-10
0000009134,    4400.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.658449416E-10,  -0.416988548E-10
0000009135,    4450.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.615399301E-10,  -0.401818844E-10
0000009136,    4500.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.574600653E-10,  -0.389435983E-10
0000009137,    4550.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.535872289E-10,  -0.379621524E-10
0000009138,    4600.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.499072362E-10,  -0.372191838E-10
0000009139,    4650.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.464101460E-10,  -0.366989691E-10
0000009140,    4700.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.430904021E-10,  -0.363872024E-10
0000009141,    4750.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.399466910E-10,  -0.362694279E-10
0000009142,    4800.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.341992275E-10,  -0.391311553E-10
0000009143,    4850.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.316057954E-10,  -0.391566028E-10
0000009144,    4900.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.292050208E-10,  -0.393120426E-10
0000009145,    4950.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.269972896E-10,  -0.395730897E-10
0000009146,    5000.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.249782406E-10,  -0.399147409E-10
0000009147,    5050.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.231387939E-10,  -0.403129386E-10
0000009148,    5100.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.214661256E-10,  -0.407460324E-10
0000009149,    5150.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.199450857E-10,  -0.411957709E-10
0000009150,    5200.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.185596121E-10,  -0.416477178E-10
0000009151,    5250.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.172938801E-10,  -0.420911756E-10
0000009152,    5300.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.161330973E-10,  -0.425187817E-10
0000009153,    5350.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.150639622E-10,  -0.429259383E-10
0000009154,    5400.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.140748508E-10,  -0.433102021E-10
0000009155,    5450.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.131558056E-10,  -0.436707111E-10
0000009156,    5500.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.122983914E-10,  -0.440076971E-10
0000009157,    5550.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.114954796E-10,  -0.443221044E-10
0000009158,    5600.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.107410160E-10,  -0.446153227E-10
0000009159,    5650.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.100298316E-10,  -0.448890248E-10
0000009160,    5700.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.935753182E-11,  -0.451450766E-10
0000009161,    5750.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.872045330E-11,  -0.453854736E-10
0000009162,    5800.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.811564124E-11,  -0.456122666E-10
0000009163,    5850.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.754081029E-11,  -0.458274677E-10
0000009164,    5900.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.699427158E-11,  -0.460329468E-10
0000009165,    5950.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.647482444E-11,  -0.462303343E-10
0000009166,    6000.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.598161657E-11,  -0.464209434E-10
0000009167,    6050.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.551397907E-11,  -0.466057244E-10
0000009168,    6100.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.507125007E-11,  -0.467852643E-10
0000009169,    6150.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.465261545E-11,  -0.469598414E-10
0000009170,    6200.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.425701143E-11,  -0.471295365E-10
0000009171,    6250.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.388313485E-11,  -0.472943819E-10
0000009172,    6300.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.352956307E-11,  -0.474545004E-10
0000009173,    6350.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.319491280E-11,  -0.476101819E-10
0000009174,    6400.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.287796919E-11,  -0.477618868E-10
0000009175,    6450.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.257775791E-11,  -0.479101970E-10
0000009176,    6500.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.229356637E-11,  -0.480557470E-10
0000009177,    6550.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.202493265E-11,  -0.481991543E-10
0000009178,    6600.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.177161666E-11,  -0.483409606E-10
0000009179,    6650.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.153356105E-11,  -0.484815835E-10
0000009180,    6700.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.131084405E-11,  -0.486212781E-10
0000009181,    6750.00000    ,    4250.00000    ,    0.00000000    ,    0.00000000    ,   0.110362480E-11,  -0.487601086E-10
