node, X coordinate (m), Y coordinate (m), Liquid Pressure (MPa), Vapor Pressure (MPa), Temperature (deg C), Liquid Density (kg/m**3), Vapor Density (kg/m**3), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000000148,   7350.00000 ,   2000.00000 ,   25.4315780 ,   25.4315780 ,   54.6762825 ,   997.103833 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000149,   7400.00000 ,   2000.00000 ,   25.4322053 ,   25.4322053 ,   54.5566402 ,   997.161537 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000150,   7450.00000 ,   2000.00000 ,   25.4328250 ,   25.4328250 ,   54.4442383 ,   997.215690 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000151,   7500.00000 ,   2000.00000 ,   25.4334371 ,   25.4334371 ,   54.3387427 ,   997.266465 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000152,   7550.00000 ,   2000.00000 ,   25.4340419 ,   25.4340419 ,   54.2398299 ,   997.314030 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000153,   7600.00000 ,   2000.00000 ,   25.4346394 ,   25.4346394 ,   54.1471876 ,   997.358543 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000154,   7650.00000 ,   2000.00000 ,   25.4352297 ,   25.4352297 ,   54.0605140 ,   997.400158 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000155,   7700.00000 ,   2000.00000 ,   25.4358127 ,   25.4358127 ,   53.9795178 ,   997.439023 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000156,   7750.00000 ,   2000.00000 ,   25.4363886 ,   25.4363886 ,   53.9039182 ,   997.475279 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000157,   7800.00000 ,   2000.00000 ,   25.4369572 ,   25.4369572 ,   53.8334441 ,   997.509061 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000158,   7850.00000 ,   2000.00000 ,   25.4375184 ,   25.4375184 ,   53.7678347 ,   997.540500 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000159,   7900.00000 ,   2000.00000 ,   25.4380722 ,   25.4380722 ,   53.7068386 ,   997.569720 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000160,   7950.00000 ,   2000.00000 ,   25.4386184 ,   25.4386184 ,   53.6502138 ,   997.596840 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000161,   8000.00000 ,   2000.00000 ,   25.4391568 ,   25.4391568 ,   53.5977276 ,   997.621975 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000162,   8050.00000 ,   2000.00000 ,   25.4396874 ,   25.4396874 ,   53.5491561 ,   997.645236 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000163,   8100.00000 ,   2000.00000 ,   25.4402099 ,   25.4402099 ,   53.5042843 ,   997.666726 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000164,   8150.00000 ,   2000.00000 ,   25.4407240 ,   25.4407240 ,   53.4629055 ,   997.686546 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000165,   8200.00000 ,   2000.00000 ,   25.4412297 ,   25.4412297 ,   53.4248211 ,   997.704793 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000166,   8250.00000 ,   2000.00000 ,   25.4417266 ,   25.4417266 ,   53.3898406 ,   997.721559 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000167,   8300.00000 ,   2000.00000 ,   25.4422144 ,   25.4422144 ,   53.3577810 ,   997.736933 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000168,   8350.00000 ,   2000.00000 ,   25.4426930 ,   25.4426930 ,   53.3284669 ,   997.750997 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000169,   8400.00000 ,   2000.00000 ,   25.4431620 ,   25.4431620 ,   53.3017300 ,   997.763835 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000170,   8450.00000 ,   2000.00000 ,   25.4436212 ,   25.4436212 ,   53.2774088 ,   997.775522 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000171,   8500.00000 ,   2000.00000 ,   25.4440703 ,   25.4440703 ,   53.2553488 ,   997.786133 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000172,   8550.00000 ,   2000.00000 ,   25.4445089 ,   25.4445089 ,   53.2354015 ,   997.795738 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000173,   8600.00000 ,   2000.00000 ,   25.4449367 ,   25.4449367 ,   53.2174250 ,   997.804406 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000174,   8650.00000 ,   2000.00000 ,   25.4453535 ,   25.4453535 ,   53.2012832 ,   997.812200 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000175,   8700.00000 ,   2000.00000 ,   25.4457589 ,   25.4457589 ,   53.1868457 ,   997.819184 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000176,   8750.00000 ,   2000.00000 ,   25.4461525 ,   25.4461525 ,   53.1739880 ,   997.825416 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000177,   8800.00000 ,   2000.00000 ,   25.4465341 ,   25.4465341 ,   53.1625905 ,   997.830952 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000178,   8850.00000 ,   2000.00000 ,   25.4469034 ,   25.4469034 ,   53.1525392 ,   997.835847 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000179,   8900.00000 ,   2000.00000 ,   25.4472600 ,   25.4472600 ,   53.1437249 ,   997.840152 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000180,   8950.00000 ,   2000.00000 ,   25.4476035 ,   25.4476035 ,   53.1360434 ,   997.843917 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000181,   9000.00000 ,   2000.00000 ,   25.4479337 ,   25.4479337 ,   53.1293953 ,   997.847189 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000182,   9050.00000 ,   2000.00000 ,   25.4482502 ,   25.4482502 ,   53.1236856 ,   997.850011 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000183,   9100.00000 ,   2000.00000 ,   25.4485527 ,   25.4485527 ,   53.1188241 ,   997.852428 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000184,   9150.00000 ,   2000.00000 ,   25.4488410 ,   25.4488410 ,   53.1147248 ,   997.854479 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000185,   9200.00000 ,   2000.00000 ,   25.4491146 ,   25.4491146 ,   53.1113064 ,   997.856202 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000186,   9250.00000 ,   2000.00000 ,   25.4493733 ,   25.4493733 ,   53.1084918 ,   997.857635 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000187,   9300.00000 ,   2000.00000 ,   25.4496169 ,   25.4496169 ,   53.1062081 ,   997.858811 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000188,   9350.00000 ,   2000.00000 ,   25.4498449 ,   25.4498449 ,   53.1043869 ,   997.859762 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000189,   9400.00000 ,   2000.00000 ,   25.4500573 ,   25.4500573 ,   53.1029642 ,   997.860519 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000190,   9450.00000 ,   2000.00000 ,   25.4502536 ,   25.4502536 ,   53.1018802 ,   997.861110 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000191,   9500.00000 ,   2000.00000 ,   25.4504337 ,   25.4504337 ,   53.1010796 ,   997.861560 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000192,   9550.00000 ,   2000.00000 ,   25.4505973 ,   25.4505973 ,   53.1005115 ,   997.861894 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000193,   9600.00000 ,   2000.00000 ,   25.4507443 ,   25.4507443 ,   53.1001297 ,   997.862134 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000194,   9650.00000 ,   2000.00000 ,   25.4508745 ,   25.4508745 ,   53.0998923 ,   997.862298 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000195,   9700.00000 ,   2000.00000 ,   25.4509876 ,   25.4509876 ,   53.0997624 ,   997.862405 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000196,   9750.00000 ,   2000.00000 ,   25.4510835 ,   25.4510835 ,   53.0997077 ,   997.862469 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000197,   9800.00000 ,   2000.00000 ,   25.4511621 ,   25.4511621 ,   53.0997006 ,   997.862504 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000198,   9850.00000 ,   2000.00000 ,   25.4512234 ,   25.4512234 ,   53.0997188 ,   997.862521 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000199,   9900.00000 ,   2000.00000 ,   25.4512671 ,   25.4512671 ,   53.0997444 ,   997.862526 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000200,   9950.00000 ,   2000.00000 ,   25.4512933 ,   25.4512933 ,   53.0997648 ,   997.862527 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000201,   10000.0000 ,   2000.00000 ,   25.4513017 ,   25.4513017 ,   53.0997725 ,   997.862527 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000202,   0.00000000 ,   2050.00000 ,   24.7085684 ,   24.7085684 ,   195.375967 ,   886.302255 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000203,   50.0000000 ,   2050.00000 ,   24.7083394 ,   24.7083394 ,   194.743768 ,   886.978311 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000204,   100.000000 ,   2050.00000 ,   24.7077893 ,   24.7077893 ,   193.083707 ,   888.745211 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000205,   150.000000 ,   2050.00000 ,   24.7069654 ,   24.7069654 ,   190.750005 ,   891.208746 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000206,   200.000000 ,   2050.00000 ,   24.7059436 ,   24.7059436 ,   188.062952 ,   894.016097 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000207,   250.000000 ,   2050.00000 ,   24.7048041 ,   24.7048041 ,   185.269955 ,   896.901371 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000208,   300.000000 ,   2050.00000 ,   24.7036197 ,   24.7036197 ,   182.544759 ,   899.684757 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000209,   350.000000 ,   2050.00000 ,   24.7024500 ,   24.7024500 ,   179.998641 ,   902.257101 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000210,   400.000000 ,   2050.00000 ,   24.7013401 ,   24.7013401 ,   177.694037 ,   904.562213 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000211,   450.000000 ,   2050.00000 ,   24.7003210 ,   24.7003210 ,   175.657248 ,   906.581218 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000212,   500.000000 ,   2050.00000 ,   24.6994115 ,   24.6994115 ,   173.889300 ,   908.319949 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000213,   550.000000 ,   2050.00000 ,   24.6986205 ,   24.6986205 ,   172.374787 ,   909.799311 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000214,   600.000000 ,   2050.00000 ,   24.6979498 ,   24.6979498 ,   171.088771 ,   911.048182 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000215,   650.000000 ,   2050.00000 ,   24.6973960 ,   24.6973960 ,   170.001883 ,   912.098476 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000216,   700.000000 ,   2050.00000 ,   24.6969522 ,   24.6969522 ,   169.083889 ,   912.981874 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000217,   750.000000 ,   2050.00000 ,   24.6966103 ,   24.6966103 ,   168.305988 ,   913.727828 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000218,   800.000000 ,   2050.00000 ,   24.6963614 ,   24.6963614 ,   167.642161 ,   914.362500 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000219,   850.000000 ,   2050.00000 ,   24.6961967 ,   24.6961967 ,   167.069702 ,   914.908429 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000220,   900.000000 ,   2050.00000 ,   24.6961081 ,   24.6961081 ,   166.569264 ,   915.384634 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000221,   950.000000 ,   2050.00000 ,   24.6960888 ,   24.6960888 ,   166.125135 ,   915.806452 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000222,   1000.00000 ,   2050.00000 ,   24.6961323 ,   24.6961323 ,   165.726531 ,   916.184398 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000223,   1050.00000 ,   2050.00000 ,   24.6962337 ,   24.6962337 ,   165.363896 ,   916.527724 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000224,   1100.00000 ,   2050.00000 ,   24.6963879 ,   24.6963879 ,   165.027825 ,   916.845467 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000225,   1150.00000 ,   2050.00000 ,   24.6965909 ,   24.6965909 ,   164.716038 ,   917.139882 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000226,   1200.00000 ,   2050.00000 ,   24.6968388 ,   24.6968388 ,   164.422174 ,   917.417051 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000227,   1250.00000 ,   2050.00000 ,   24.6971287 ,   24.6971287 ,   164.141555 ,   917.681437 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000228,   1300.00000 ,   2050.00000 ,   24.6974582 ,   24.6974582 ,   163.870675 ,   917.936378 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000229,   1350.00000 ,   2050.00000 ,   24.6978256 ,   24.6978256 ,   163.606869 ,   918.184408 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000230,   1400.00000 ,   2050.00000 ,   24.6982295 ,   24.6982295 ,   163.348093 ,   918.427463 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000231,   1450.00000 ,   2050.00000 ,   24.6986686 ,   24.6986686 ,   163.092765 ,   918.667044 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000232,   1500.00000 ,   2050.00000 ,   24.6991420 ,   24.6991420 ,   162.839633 ,   918.904329 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000233,   1550.00000 ,   2050.00000 ,   24.6996491 ,   24.6996491 ,   162.587683 ,   919.140272 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000234,   1600.00000 ,   2050.00000 ,   24.7001893 ,   24.7001893 ,   162.336067 ,   919.375672 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000235,   1650.00000 ,   2050.00000 ,   24.7007621 ,   24.7007621 ,   162.084032 ,   919.611229 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000236,   1700.00000 ,   2050.00000 ,   24.7013672 ,   24.7013672 ,   161.830879 ,   919.847595 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000237,   1750.00000 ,   2050.00000 ,   24.7020044 ,   24.7020044 ,   161.575912 ,   920.085413 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000238,   1800.00000 ,   2050.00000 ,   24.7026737 ,   24.7026737 ,   161.318402 ,   920.325356 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000239,   1850.00000 ,   2050.00000 ,   24.7033751 ,   24.7033751 ,   161.057546 ,   920.568161 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000240,   1900.00000 ,   2050.00000 ,   24.7041086 ,   24.7041086 ,   160.792434 ,   920.814664 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000241,   1950.00000 ,   2050.00000 ,   24.7048746 ,   24.7048746 ,   160.522004 ,   921.065835 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000242,   2000.00000 ,   2050.00000 ,   24.7056735 ,   24.7056735 ,   160.245006 ,   921.322814 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000243,   2050.00000 ,   2050.00000 ,   24.7065058 ,   24.7065058 ,   159.959958 ,   921.586950 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000244,   2100.00000 ,   2050.00000 ,   24.7073722 ,   24.7073722 ,   159.665090 ,   921.859850 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000245,   2150.00000 ,   2050.00000 ,   24.7082736 ,   24.7082736 ,   159.358294 ,   922.143426 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000246,   2200.00000 ,   2050.00000 ,   24.7092111 ,   24.7092111 ,   159.037054 ,   922.439952 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000247,   2250.00000 ,   2050.00000 ,   24.7101860 ,   24.7101860 ,   158.698375 ,   922.752125 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000248,   2300.00000 ,   2050.00000 ,   24.7111998 ,   24.7111998 ,   158.338707 ,   923.083138 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000249,   2350.00000 ,   2050.00000 ,   24.7122541 ,   24.7122541 ,   157.953846 ,   923.436757 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000250,   2400.00000 ,   2050.00000 ,   24.7133507 ,   24.7133507 ,   157.538831 ,   923.817406 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000251,   2450.00000 ,   2050.00000 ,   24.7144915 ,   24.7144915 ,   157.087831 ,   924.230265 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000252,   2500.00000 ,   2050.00000 ,   24.7156787 ,   24.7156787 ,   156.594020 ,   924.681363 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000253,   2550.00000 ,   2050.00000 ,   24.7169142 ,   24.7169142 ,   156.049436 ,   925.177693 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000254,   2600.00000 ,   2050.00000 ,   24.7181998 ,   24.7181998 ,   155.444841 ,   925.727308 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000255,   2650.00000 ,   2050.00000 ,   24.7195371 ,   24.7195371 ,   154.769565 ,   926.339432 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000256,   2700.00000 ,   2050.00000 ,   24.7209269 ,   24.7209269 ,   154.011355 ,   927.024549 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000257,   2750.00000 ,   2050.00000 ,   24.7223694 ,   24.7223694 ,   153.156242 ,   927.794465 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000258,   2800.00000 ,   2050.00000 ,   24.7238634 ,   24.7238634 ,   152.188446 ,   928.662324 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000259,   2850.00000 ,   2050.00000 ,   24.7254060 ,   24.7254060 ,   151.090345 ,   929.642534 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000260,   2900.00000 ,   2050.00000 ,   24.7269921 ,   24.7269921 ,   149.842593 ,   930.750553 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000261,   2950.00000 ,   2050.00000 ,   24.7286139 ,   24.7286139 ,   148.424457 ,   932.002443 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000262,   3000.00000 ,   2050.00000 ,   24.7302598 ,   24.7302598 ,   146.814501 ,   933.414121 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000263,   3050.00000 ,   2050.00000 ,   24.7319142 ,   24.7319142 ,   144.991822 ,   935.000118 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000264,   3100.00000 ,   2050.00000 ,   24.7335563 ,   24.7335563 ,   142.938002 ,   936.771757 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000265,   3150.00000 ,   2050.00000 ,   24.7351598 ,   24.7351598 ,   140.640167 ,   938.734492 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000266,   3200.00000 ,   2050.00000 ,   24.7366920 ,   24.7366920 ,   138.095609 ,   940.884126 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000267,   3250.00000 ,   2050.00000 ,   24.7381130 ,   24.7381130 ,   135.318838 ,   943.201387 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000268,   3300.00000 ,   2050.00000 ,   24.7393749 ,   24.7393749 ,   132.353140 ,   945.643436 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000269,   3350.00000 ,   2050.00000 ,   24.7404212 ,   24.7404212 ,   129.291867 ,   948.128565 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000270,   3400.00000 ,   2050.00000 ,   24.7411859 ,   24.7411859 ,   126.325737 ,   950.501903 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000271,   3450.00000 ,   2050.00000 ,   24.7415994 ,   24.7415994 ,   123.874719 ,   952.437348 ,   0.00000000 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000272,   3500.00000 ,   2050.00000 ,   24.7457966 ,   24.7457966 ,   122.954009 ,   953.160293 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000273,   3550.00000 ,   2050.00000 ,   24.7541487 ,   24.7541487 ,   121.051201 ,   954.643786 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000274,   3600.00000 ,   2050.00000 ,   24.7623532 ,   24.7623532 ,   119.010858 ,   956.218480 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000275,   3650.00000 ,   2050.00000 ,   24.7703574 ,   24.7703574 ,   116.851902 ,   957.866696 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000276,   3700.00000 ,   2050.00000 ,   24.7781379 ,   24.7781379 ,   114.665790 ,   959.516884 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000277,   3750.00000 ,   2050.00000 ,   24.7856826 ,   24.7856826 ,   112.493723 ,   961.137769 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000278,   3800.00000 ,   2050.00000 ,   24.7929851 ,   24.7929851 ,   110.356341 ,   962.714523 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000279,   3850.00000 ,   2050.00000 ,   24.8000422 ,   24.8000422 ,   108.264802 ,   964.239867 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000280,   3900.00000 ,   2050.00000 ,   24.8068534 ,   24.8068534 ,   106.225378 ,   965.710369 ,   0.00000000 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
