node, X coordinate (m), Y coordinate (m), Liquid Pressure (MPa), Temperature (deg C), Liquid Density (kg/m**3), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000000445,   2100.00000 ,   2100.00000 ,   24.7283159 ,   193.935335 ,   887.853704 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000446,   2150.00000 ,   2100.00000 ,   24.7226258 ,   194.253755 ,   887.510715 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000447,   2200.00000 ,   2100.00000 ,   24.7172754 ,   194.556472 ,   887.184253 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000448,   2250.00000 ,   2100.00000 ,   24.7122952 ,   194.788558 ,   886.933096 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000449,   2300.00000 ,   2100.00000 ,   24.7077157 ,   194.853278 ,   886.860888 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000450,   2350.00000 ,   2100.00000 ,   24.7035614 ,   194.616147 ,   887.111422 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000451,   2400.00000 ,   2100.00000 ,   24.6998458 ,   193.941362 ,   887.828411 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000452,   2450.00000 ,   2100.00000 ,   24.6965705 ,   192.759368 ,   889.081698 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000453,   2500.00000 ,   2100.00000 ,   24.6937266 ,   191.125376 ,   890.805360 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000454,   2550.00000 ,   2100.00000 ,   24.6912956 ,   189.194702 ,   892.827726 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000455,   2600.00000 ,   2100.00000 ,   24.6892457 ,   187.163455 ,   894.938508 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000456,   2650.00000 ,   2100.00000 ,   24.6875313 ,   185.196525 ,   896.965889 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000457,   2700.00000 ,   2100.00000 ,   24.6860984 ,   183.384195 ,   898.819536 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000458,   2750.00000 ,   2100.00000 ,   24.6848968 ,   181.752310 ,   900.476882 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000459,   2800.00000 ,   2100.00000 ,   24.6838893 ,   180.286169 ,   901.956463 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000460,   2850.00000 ,   2100.00000 ,   24.6830551 ,   178.949031 ,   903.298125 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000461,   2900.00000 ,   2100.00000 ,   24.6823893 ,   177.690426 ,   904.554308 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000462,   2950.00000 ,   2100.00000 ,   24.6819016 ,   176.446470 ,   905.789563 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000463,   3000.00000 ,   2100.00000 ,   24.6816147 ,   175.135533 ,   907.084597 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000464,   3050.00000 ,   2100.00000 ,   24.6815632 ,   173.653931 ,   908.539935 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000465,   3100.00000 ,   2100.00000 ,   24.6817854 ,   171.924116 ,   910.227949 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000466,   3150.00000 ,   2100.00000 ,   24.6823126 ,   169.855124 ,   912.231184 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000467,   3200.00000 ,   2100.00000 ,   24.6831604 ,   167.352204 ,   914.631634 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000468,   3250.00000 ,   2100.00000 ,   24.6843141 ,   164.320434 ,   917.505783 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000469,   3300.00000 ,   2100.00000 ,   24.6857107 ,   160.656905 ,   920.930120 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000470,   3350.00000 ,   2100.00000 ,   24.6872175 ,   156.235027 ,   924.992721 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000471,   3400.00000 ,   2100.00000 ,   24.6886104 ,   150.879128 ,   929.810821 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000472,   3450.00000 ,   2100.00000 ,   24.6895622 ,   144.324069 ,   935.555781 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000473,   3500.00000 ,   2100.00000 ,   24.7027309 ,   135.172440 ,   943.305148 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000474,   3550.00000 ,   2100.00000 ,   24.7292037 ,   126.323161 ,   950.498215 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000475,   3600.00000 ,   2100.00000 ,   24.7554308 ,   118.814427 ,   956.365637 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000476,   3650.00000 ,   2100.00000 ,   24.7812913 ,   111.703936 ,   961.719290 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000477,   3700.00000 ,   2100.00000 ,   24.8067201 ,   105.028698 ,   966.563628 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000478,   3750.00000 ,   2100.00000 ,   24.8316830 ,   98.8128486 ,   970.913854 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000479,   3800.00000 ,   2100.00000 ,   24.8561689 ,   93.0681802 ,   974.793816 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000480,   3850.00000 ,   2100.00000 ,   24.8801858 ,   87.7963445 ,   978.233098 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000481,   3900.00000 ,   2100.00000 ,   24.9037578 ,   82.9909557 ,   981.264592 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000482,   3950.00000 ,   2100.00000 ,   24.9269223 ,   78.6393208 ,   983.922692 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000483,   4000.00000 ,   2100.00000 ,   24.9497258 ,   74.7238318 ,   986.241970 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000484,   4050.00000 ,   2100.00000 ,   24.9722208 ,   71.2231120 ,   988.256231 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000485,   4100.00000 ,   2100.00000 ,   24.9944623 ,   68.1129869 ,   989.997841 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000486,   4150.00000 ,   2100.00000 ,   25.0165050 ,   65.3673245 ,   991.497277 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000487,   4200.00000 ,   2100.00000 ,   25.0384004 ,   62.9587741 ,   992.782844 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000488,   4250.00000 ,   2100.00000 ,   25.0601953 ,   60.8594150 ,   993.880530 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000489,   4300.00000 ,   2100.00000 ,   25.0819302 ,   59.0413224 ,   994.813962 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000490,   4350.00000 ,   2100.00000 ,   25.1036386 ,   57.4770522 ,   995.604449 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000491,   4400.00000 ,   2100.00000 ,   25.1253469 ,   56.1400471 ,   996.271069 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000492,   4450.00000 ,   2100.00000 ,   25.1470745 ,   55.0049639 ,   996.830805 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000493,   4500.00000 ,   2100.00000 ,   25.1688343 ,   54.0479267 ,   997.298694 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000494,   4550.00000 ,   2100.00000 ,   25.1906337 ,   53.2467087 ,   997.687989 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000495,   4600.00000 ,   2100.00000 ,   25.2124753 ,   52.5808495 ,   998.010323 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000496,   4650.00000 ,   2100.00000 ,   25.2343576 ,   52.0317145 ,   998.275859 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000497,   4700.00000 ,   2100.00000 ,   25.2562761 ,   51.5825030 ,   998.493445 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000498,   4750.00000 ,   2100.00000 ,   25.2782242 ,   51.2182149 ,   998.670748 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000499,   4800.00000 ,   2100.00000 ,   25.3001933 ,   50.9255827 ,   998.814385 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000500,   4850.00000 ,   2100.00000 ,   25.3221741 ,   50.6929777 ,   998.930035 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000501,   4900.00000 ,   2100.00000 ,   25.3441564 ,   50.5102968 ,   999.022552 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000502,   4950.00000 ,   2100.00000 ,   25.3661299 ,   50.3688375 ,   999.096059 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000503,   5000.00000 ,   2100.00000 ,   25.3880841 ,   50.2611660 ,   999.154042 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000504,   5050.00000 ,   2100.00000 ,   25.4100087 ,   50.1809848 ,   999.199426 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000505,   5100.00000 ,   2100.00000 ,   25.4318936 ,   50.1230008 ,   999.234654 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000506,   5150.00000 ,   2100.00000 ,   25.4537291 ,   50.0828010 ,   999.261752 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000507,   5200.00000 ,   2100.00000 ,   25.4755057 ,   50.0567343 ,   999.282389 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000508,   5250.00000 ,   2100.00000 ,   25.4972145 ,   50.0418033 ,   999.297930 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000509,   5300.00000 ,   2100.00000 ,   25.5188467 ,   50.0355658 ,   999.309485 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000510,   5350.00000 ,   2100.00000 ,   25.5403939 ,   50.0360473 ,   999.317950 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000511,   5400.00000 ,   2100.00000 ,   25.5618481 ,   50.0416628 ,   999.324042 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000512,   5450.00000 ,   2100.00000 ,   25.5832016 ,   50.0511502 ,   999.328331 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000513,   5500.00000 ,   2100.00000 ,   25.6044468 ,   50.0635115 ,   999.331268 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000514,   5550.00000 ,   2100.00000 ,   25.6255764 ,   50.0779637 ,   999.333205 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000515,   5600.00000 ,   2100.00000 ,   25.6465835 ,   50.0938972 ,   999.334416 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000516,   5650.00000 ,   2100.00000 ,   25.6674613 ,   50.1108409 ,   999.335113 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000517,   5700.00000 ,   2100.00000 ,   25.6882030 ,   50.1284337 ,   999.335457 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000518,   5750.00000 ,   2100.00000 ,   25.7088023 ,   50.1464014 ,   999.335570 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000519,   5800.00000 ,   2100.00000 ,   25.7292528 ,   50.1645369 ,   999.335544 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000520,   5850.00000 ,   2100.00000 ,   25.7495485 ,   50.1826861 ,   999.335446 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000521,   5900.00000 ,   2100.00000 ,   25.7696833 ,   50.2007347 ,   999.335327 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000522,   5950.00000 ,   2100.00000 ,   25.7896516 ,   50.2185996 ,   999.335222 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000523,   6000.00000 ,   2100.00000 ,   25.8094476 ,   50.2362206 ,   999.335155 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000524,   6050.00000 ,   2100.00000 ,   25.8290659 ,   50.2535554 ,   999.335145 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000525,   6100.00000 ,   2100.00000 ,   25.8485011 ,   50.2705746 ,   999.335203 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000526,   6150.00000 ,   2100.00000 ,   25.8677481 ,   50.2872584 ,   999.335336 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000527,   6200.00000 ,   2100.00000 ,   25.8868019 ,   50.3035943 ,   999.335547 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000528,   6250.00000 ,   2100.00000 ,   25.9056576 ,   50.3195749 ,   999.335838 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000529,   6300.00000 ,   2100.00000 ,   25.9243104 ,   50.3351967 ,   999.336209 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000530,   6350.00000 ,   2100.00000 ,   25.9427560 ,   50.3504587 ,   999.336658 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000531,   6400.00000 ,   2100.00000 ,   25.9609899 ,   50.3653621 ,   999.337185 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000532,   6450.00000 ,   2100.00000 ,   25.9790078 ,   50.3799093 ,   999.337785 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000533,   6500.00000 ,   2100.00000 ,   25.9968059 ,   50.3941039 ,   999.338455 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000534,   6550.00000 ,   2100.00000 ,   26.0143801 ,   50.4079499 ,   999.339194 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000535,   6600.00000 ,   2100.00000 ,   26.0317269 ,   50.4214520 ,   999.339996 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000536,   6650.00000 ,   2100.00000 ,   26.0488426 ,   50.4346153 ,   999.340858 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000537,   6700.00000 ,   2100.00000 ,   26.0657240 ,   50.4474450 ,   999.341777 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000538,   6750.00000 ,   2100.00000 ,   26.0823679 ,   50.4599466 ,   999.342749 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000539,   6800.00000 ,   2100.00000 ,   26.0987712 ,   50.4721255 ,   999.343771 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000540,   6850.00000 ,   2100.00000 ,   26.1149312 ,   50.4839875 ,   999.344838 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000541,   6900.00000 ,   2100.00000 ,   26.1308453 ,   50.4955383 ,   999.345947 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000542,   6950.00000 ,   2100.00000 ,   26.1465108 ,   50.5067837 ,   999.347095 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000543,   7000.00000 ,   2100.00000 ,   26.1619256 ,   50.5177296 ,   999.348278 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000544,   7050.00000 ,   2100.00000 ,   26.1770875 ,   50.5283818 ,   999.349492 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000545,   7100.00000 ,   2100.00000 ,   26.1919945 ,   50.5387463 ,   999.350735 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000546,   7150.00000 ,   2100.00000 ,   26.2066447 ,   50.5488292 ,   999.352002 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000547,   7200.00000 ,   2100.00000 ,   26.2210365 ,   50.5586368 ,   999.353291 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000548,   7250.00000 ,   2100.00000 ,   26.2351684 ,   50.5681755 ,   999.354597 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000549,   7300.00000 ,   2100.00000 ,   26.2490393 ,   50.5774521 ,   999.355918 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000550,   7350.00000 ,   2100.00000 ,   26.2626481 ,   50.5864737 ,   999.357249 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000551,   7400.00000 ,   2100.00000 ,   26.2759937 ,   50.5952474 ,   999.358587 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000552,   7450.00000 ,   2100.00000 ,   26.2890754 ,   50.6037810 ,   999.359929 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000553,   7500.00000 ,   2100.00000 ,   26.3018924 ,   50.6120826 ,   999.361269 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000554,   7550.00000 ,   2100.00000 ,   26.3144441 ,   50.6201609 ,   999.362605 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000555,   7600.00000 ,   2100.00000 ,   26.3267302 ,   50.6280252 ,   999.363932 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000556,   7650.00000 ,   2100.00000 ,   26.3387503 ,   50.6356859 ,   999.365244 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000557,   7700.00000 ,   2100.00000 ,   26.3505040 ,   50.6431541 ,   999.366537 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000558,   7750.00000 ,   2100.00000 ,   26.3619914 ,   50.6504422 ,   999.367805 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000559,   7800.00000 ,   2100.00000 ,   26.3732124 ,   50.6575642 ,   999.369042 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000560,   7850.00000 ,   2100.00000 ,   26.3841670 ,   50.6645354 ,   999.370241 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000561,   7900.00000 ,   2100.00000 ,   26.3948554 ,   50.6713734 ,   999.371393 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000562,   7950.00000 ,   2100.00000 ,   26.4052779 ,   50.6780978 ,   999.372490 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000563,   8000.00000 ,   2100.00000 ,   26.4154347 ,   50.6847309 ,   999.373522 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000564,   8050.00000 ,   2100.00000 ,   26.4253263 ,   50.6912978 ,   999.374478 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000565,   8100.00000 ,   2100.00000 ,   26.4349531 ,   50.6978272 ,   999.375344 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000566,   8150.00000 ,   2100.00000 ,   26.4443156 ,   50.7043515 ,   999.376106 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000567,   8200.00000 ,   2100.00000 ,   26.4534144 ,   50.7109074 ,   999.376748 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000568,   8250.00000 ,   2100.00000 ,   26.4622500 ,   50.7175366 ,   999.377249 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000569,   8300.00000 ,   2100.00000 ,   26.4708230 ,   50.7242862 ,   999.377590 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000570,   8350.00000 ,   2100.00000 ,   26.4791342 ,   50.7312094 ,   999.377746 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000571,   8400.00000 ,   2100.00000 ,   26.4871842 ,   50.7383664 ,   999.377690 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000572,   8450.00000 ,   2100.00000 ,   26.4949740 ,   50.7458247 ,   999.377391 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000573,   8500.00000 ,   2100.00000 ,   26.5025043 ,   50.7536605 ,   999.376814 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000574,   8550.00000 ,   2100.00000 ,   26.5097760 ,   50.7619587 ,   999.375920 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000575,   8600.00000 ,   2100.00000 ,   26.5167899 ,   50.7708146 ,   999.374667 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000576,   8650.00000 ,   2100.00000 ,   26.5235467 ,   50.7803345 ,   999.373006 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000577,   8700.00000 ,   2100.00000 ,   26.5300473 ,   50.7906369 ,   999.370882 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000578,   8750.00000 ,   2100.00000 ,   26.5362924 ,   50.8018537 ,   999.368235 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000579,   8800.00000 ,   2100.00000 ,   26.5422827 ,   50.8141319 ,   999.364998 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000580,   8850.00000 ,   2100.00000 ,   26.5480191 ,   50.8276351 ,   999.361095 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000581,   8900.00000 ,   2100.00000 ,   26.5535023 ,   50.8425451 ,   999.356444 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000582,   8950.00000 ,   2100.00000 ,   26.5587330 ,   50.8590645 ,   999.350951 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000583,   9000.00000 ,   2100.00000 ,   26.5637119 ,   50.8774196 ,   999.344512 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000584,   9050.00000 ,   2100.00000 ,   26.5684397 ,   50.8978631 ,   999.337011 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000585,   9100.00000 ,   2100.00000 ,   26.5729170 ,   50.9206792 ,   999.328316 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000586,   9150.00000 ,   2100.00000 ,   26.5771445 ,   50.9461882 ,   999.318279 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000587,   9200.00000 ,   2100.00000 ,   26.5811228 ,   50.9747537 ,   999.306733 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000588,   9250.00000 ,   2100.00000 ,   26.5848526 ,   51.0067916 ,   999.293484 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000589,   9300.00000 ,   2100.00000 ,   26.5883344 ,   51.0427822 ,   999.278310 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000590,   9350.00000 ,   2100.00000 ,   26.5915688 ,   51.0832855 ,   999.260951 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000591,   9400.00000 ,   2100.00000 ,   26.5945565 ,   51.1289634 ,   999.241098 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000592,   9450.00000 ,   2100.00000 ,   26.5972980 ,   51.1806087 ,   999.218383 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000593,   9500.00000 ,   2100.00000 ,   26.5997941 ,   51.2391857 ,   999.192356 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000594,   9550.00000 ,   2100.00000 ,   26.6020454 ,   51.3058868 ,   999.162459 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000595,   9600.00000 ,   2100.00000 ,   26.6040529 ,   51.3822092 ,   999.127991 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000596,   9650.00000 ,   2100.00000 ,   26.6058176 ,   51.4700578 ,   999.088058 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000597,   9700.00000 ,   2100.00000 ,   26.6073408 ,   51.5718671 ,   999.041517 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000598,   9750.00000 ,   2100.00000 ,   26.6086243 ,   51.6906945 ,   998.986925 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000599,   9800.00000 ,   2100.00000 ,   26.6096706 ,   51.8300853 ,   998.922602 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000600,   9850.00000 ,   2100.00000 ,   26.6104831 ,   51.9930095 ,   998.847118 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000601,   9900.00000 ,   2100.00000 ,   26.6110663 ,   52.1776534 ,   998.761258 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000602,   9950.00000 ,   2100.00000 ,   26.6114237 ,   52.3639232 ,   998.674358 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000603,   10000.0000 ,   2100.00000 ,   26.6115514 ,   52.4791826 ,   998.620453 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000000604,   0.00000000 ,   2150.00000 ,   24.9873277 ,   195.565316 ,   886.285779 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000605,   50.0000000 ,   2150.00000 ,   24.9728860 ,   195.560538 ,   886.281247 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000606,   100.000000 ,   2150.00000 ,   24.9412369 ,   195.529378 ,   886.293466 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000607,   150.000000 ,   2150.00000 ,   24.9030830 ,   195.456426 ,   886.346085 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000608,   200.000000 ,   2150.00000 ,   24.8641296 ,   195.325014 ,   886.460735 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000609,   250.000000 ,   2150.00000 ,   24.8267795 ,   195.123247 ,   886.651661 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000610,   300.000000 ,   2150.00000 ,   24.7918304 ,   194.847678 ,   886.922921 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000611,   350.000000 ,   2150.00000 ,   24.7594057 ,   194.504349 ,   887.267901 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000612,   400.000000 ,   2150.00000 ,   24.7293799 ,   194.106859 ,   887.671742 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000613,   450.000000 ,   2150.00000 ,   24.7015524 ,   193.672928 ,   888.115192 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000614,   500.000000 ,   2150.00000 ,   24.6757141 ,   193.221097 ,   888.578223 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000615,   550.000000 ,   2150.00000 ,   24.6516689 ,   192.768394 ,   889.042551 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000616,   600.000000 ,   2150.00000 ,   24.6292390 ,   192.329096 ,   889.492944 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000617,   650.000000 ,   2150.00000 ,   24.6082654 ,   191.914362 ,   889.917578 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000618,   700.000000 ,   2150.00000 ,   24.5886060 ,   191.532401 ,   890.307826 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000619,   750.000000 ,   2150.00000 ,   24.5701337 ,   191.188900 ,   890.657766 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000620,   800.000000 ,   2150.00000 ,   24.5527353 ,   190.887526 ,   890.963627 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000621,   850.000000 ,   2150.00000 ,   24.5363098 ,   190.630406 ,   891.223263 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000622,   900.000000 ,   2150.00000 ,   24.5207677 ,   190.418551 ,   891.435691 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000623,   950.000000 ,   2150.00000 ,   24.5060294 ,   190.252112 ,   891.600817 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000624,   1000.00000 ,   2150.00000 ,   24.4920228 ,   190.129864 ,   891.719967 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000000625,   1050.00000 ,   2150.00000 ,   24.4786819 ,   190.049456 ,   891.795627 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
