Node,  X Coordinate (m),  Y Coordinate (m),  Liquid X Volume Flux (m3/[m2 s]),  Liquid Y Volume Flux (m3/[m2 s])
0000006072,    2050.00000    ,    3500.00000    ,   0.235332679E-07,   0.155082517E-07
0000006073,    2100.00000    ,    3500.00000    ,   0.234340221E-07,   0.155641546E-07
0000006074,    2150.00000    ,    3500.00000    ,   0.233133740E-07,   0.156441049E-07
0000006075,    2200.00000    ,    3500.00000    ,   0.231700881E-07,   0.157468260E-07
0000006076,    2250.00000    ,    3500.00000    ,   0.230025639E-07,   0.158708025E-07
0000006077,    2300.00000    ,    3500.00000    ,   0.228088006E-07,   0.160141925E-07
0000006078,    2350.00000    ,    3500.00000    ,   0.225863574E-07,   0.161747109E-07
0000006079,    2400.00000    ,    3500.00000    ,   0.223323068E-07,   0.163494778E-07
0000006080,    2450.00000    ,    3500.00000    ,   0.220431840E-07,   0.165348332E-07
0000006081,    2500.00000    ,    3500.00000    ,   0.217149363E-07,   0.167261203E-07
0000006082,    2550.00000    ,    3500.00000    ,   0.213428792E-07,   0.169174451E-07
0000006083,    2600.00000    ,    3500.00000    ,   0.209216745E-07,   0.171014247E-07
0000006084,    2650.00000    ,    3500.00000    ,   0.204453442E-07,   0.172689358E-07
0000006085,    2700.00000    ,    3500.00000    ,   0.199073433E-07,   0.174088746E-07
0000006086,    2750.00000    ,    3500.00000    ,   0.193007091E-07,   0.175079203E-07
0000006087,    2800.00000    ,    3500.00000    ,   0.186183027E-07,   0.175502612E-07
0000006088,    2850.00000    ,    3500.00000    ,   0.169988279E-07,   0.183761913E-07
0000006089,    2900.00000    ,    3500.00000    ,   0.160499568E-07,   0.183392088E-07
0000006090,    2950.00000    ,    3500.00000    ,   0.150025282E-07,   0.181796786E-07
0000006091,    3000.00000    ,    3500.00000    ,   0.138541193E-07,   0.178574686E-07
0000006092,    3050.00000    ,    3500.00000    ,   0.126037589E-07,   0.173138299E-07
0000006093,    3100.00000    ,    3500.00000    ,   0.112514726E-07,   0.164557480E-07
0000006094,    3150.00000    ,    3500.00000    ,   0.979786913E-08,   0.151293893E-07
0000006095,    3200.00000    ,    3500.00000    ,   0.824490382E-08,   0.130816071E-07
0000006096,    3250.00000    ,    3500.00000    ,   0.660011396E-08,   0.991872395E-08
0000006097,    3300.00000    ,    3500.00000    ,   0.660011396E-08,   0.340290234E-08
0000006098,    3350.00000    ,    3500.00000    ,   0.488721013E-08,  -0.199548120E-08
0000006099,    3400.00000    ,    3500.00000    ,   0.151457119E-08,  -0.132277519E-07
0000006100,    3450.00000    ,    3500.00000    ,   0.423269899E-10,  -0.247480644E-07
0000006101,    3500.00000    ,    3500.00000    ,   0.366931940E-10,  -0.148652135E-09
0000006102,    3550.00000    ,    3500.00000    ,   0.319075908E-10,  -0.181110929E-09
0000006103,    3600.00000    ,    3500.00000    ,   0.278852548E-10,  -0.199324265E-09
0000006104,    3650.00000    ,    3500.00000    ,   0.245314725E-10,  -0.209874425E-09
0000006105,    3700.00000    ,    3500.00000    ,   0.217493524E-10,  -0.214167711E-09
0000006106,    3750.00000    ,    3500.00000    ,   0.194274500E-10,  -0.213529432E-09
0000006107,    3800.00000    ,    3500.00000    ,   0.174599859E-10,  -0.209161050E-09
0000006108,    3850.00000    ,    3500.00000    ,   0.157551844E-10,  -0.202115057E-09
0000006109,    3900.00000    ,    3500.00000    ,   0.142375049E-10,  -0.193282502E-09
0000006110,    3950.00000    ,    3500.00000    ,   0.128475823E-10,  -0.183391197E-09
0000006111,    4000.00000    ,    3500.00000    ,   0.115406329E-10,  -0.173014357E-09
0000006112,    4050.00000    ,    3500.00000    ,   0.102841539E-10,  -0.162586041E-09
0000006113,    4100.00000    ,    3500.00000    ,   0.905543966E-11,  -0.152420323E-09
0000006114,    4150.00000    ,    3500.00000    ,   0.783915353E-11,  -0.142731721E-09
0000006115,    4200.00000    ,    3500.00000    ,   0.662548351E-11,  -0.133654562E-09
0000006116,    4250.00000    ,    3500.00000    ,   0.541118538E-11,  -0.125258282E-09
0000006117,    4300.00000    ,    3500.00000    ,   0.419528830E-11,  -0.117570546E-09
0000006118,    4350.00000    ,    3500.00000    ,   0.297782387E-11,  -0.110587079E-09
0000006119,    4400.00000    ,    3500.00000    ,   0.175596472E-11,  -0.104284507E-09
0000006120,    4450.00000    ,    3500.00000    ,   0.540735355E-12,  -0.986047257E-10
0000006121,    4500.00000    ,    3500.00000    ,    0.00000000    ,  -0.935017982E-10
0000006122,    4550.00000    ,    3500.00000    ,  -0.656111710E-12,  -0.889305497E-10
0000006123,    4600.00000    ,    3500.00000    ,  -0.183777349E-11,  -0.848398586E-10
0000006124,    4650.00000    ,    3500.00000    ,  -0.301455063E-11,  -0.811768280E-10
0000006125,    4700.00000    ,    3500.00000    ,  -0.418319509E-11,  -0.778926736E-10
0000006126,    4750.00000    ,    3500.00000    ,  -0.533985907E-11,  -0.749425362E-10
0000006127,    4800.00000    ,    3500.00000    ,  -0.648088935E-11,  -0.722857015E-10
0000006128,    4850.00000    ,    3500.00000    ,  -0.760316085E-11,  -0.698857835E-10
0000006129,    4900.00000    ,    3500.00000    ,  -0.870398300E-11,  -0.677106394E-10
0000006130,    4950.00000    ,    3500.00000    ,  -0.978103608E-11,  -0.657321384E-10
0000006131,    5000.00000    ,    3500.00000    ,  -0.108323238E-10,  -0.639258571E-10
0000006132,    5050.00000    ,    3500.00000    ,  -0.118561297E-10,  -0.622707377E-10
0000006133,    5100.00000    ,    3500.00000    ,  -0.128509743E-10,  -0.607487356E-10
0000006134,    5150.00000    ,    3500.00000    ,  -0.138155720E-10,  -0.593444705E-10
0000006135,    5200.00000    ,    3500.00000    ,  -0.147487902E-10,  -0.580448907E-10
0000006136,    5250.00000    ,    3500.00000    ,  -0.156496108E-10,  -0.568389593E-10
0000006137,    5300.00000    ,    3500.00000    ,  -0.165170948E-10,  -0.557173620E-10
0000006138,    5350.00000    ,    3500.00000    ,  -0.173503510E-10,  -0.546722416E-10
0000006139,    5400.00000    ,    3500.00000    ,  -0.181485090E-10,  -0.536969568E-10
0000006140,    5450.00000    ,    3500.00000    ,  -0.189106981E-10,  -0.527858666E-10
0000006141,    5500.00000    ,    3500.00000    ,  -0.196360320E-10,  -0.519341384E-10
0000006142,    5550.00000    ,    3500.00000    ,  -0.203236004E-10,  -0.511375785E-10
0000006143,    5600.00000    ,    3500.00000    ,  -0.209724674E-10,  -0.503924857E-10
0000006144,    5650.00000    ,    3500.00000    ,  -0.215816773E-10,  -0.496955243E-10
0000006145,    5700.00000    ,    3500.00000    ,  -0.221502670E-10,  -0.490436177E-10
0000006146,    5750.00000    ,    3500.00000    ,  -0.226772846E-10,  -0.484338600E-10
0000006147,    5800.00000    ,    3500.00000    ,  -0.231618131E-10,  -0.478634459E-10
0000006148,    5850.00000    ,    3500.00000    ,  -0.236029985E-10,  -0.473296162E-10
0000006149,    5900.00000    ,    3500.00000    ,  -0.240000808E-10,  -0.468296194E-10
0000006150,    5950.00000    ,    3500.00000    ,  -0.243524252E-10,  -0.463606873E-10
0000006151,    6000.00000    ,    3500.00000    ,  -0.246595544E-10,  -0.459200228E-10
0000006152,    6050.00000    ,    3500.00000    ,  -0.249211774E-10,  -0.455048000E-10
0000006153,    6100.00000    ,    3500.00000    ,  -0.251372158E-10,  -0.451121725E-10
0000006154,    6150.00000    ,    3500.00000    ,  -0.253078253E-10,  -0.447392909E-10
0000006155,    6200.00000    ,    3500.00000    ,  -0.254334109E-10,  -0.443833255E-10
0000006156,    6250.00000    ,    3500.00000    ,  -0.255146358E-10,  -0.440414932E-10
0000006157,    6300.00000    ,    3500.00000    ,  -0.255524237E-10,  -0.437110881E-10
0000006158,    6350.00000    ,    3500.00000    ,  -0.255026470E-10,  -0.434275739E-10
0000006159,    6400.00000    ,    3500.00000    ,  -0.254181514E-10,  -0.431515270E-10
0000006160,    6450.00000    ,    3500.00000    ,  -0.252963148E-10,  -0.428777040E-10
0000006161,    6500.00000    ,    3500.00000    ,  -0.251391585E-10,  -0.426038203E-10
0000006162,    6550.00000    ,    3500.00000    ,  -0.249488450E-10,  -0.423278296E-10
0000006163,    6600.00000    ,    3500.00000    ,  -0.247276448E-10,  -0.420479407E-10
0000006164,    6650.00000    ,    3500.00000    ,  -0.244779019E-10,  -0.417626278E-10
0000006165,    6700.00000    ,    3500.00000    ,  -0.242019994E-10,  -0.414706346E-10
0000006166,    6750.00000    ,    3500.00000    ,  -0.239023275E-10,  -0.411709717E-10
0000006167,    6800.00000    ,    3500.00000    ,  -0.235812522E-10,  -0.408629095E-10
0000006168,    6850.00000    ,    3500.00000    ,  -0.232410889E-10,  -0.405459647E-10
0000006169,    6900.00000    ,    3500.00000    ,  -0.228840774E-10,  -0.402198845E-10
0000006170,    6950.00000    ,    3500.00000    ,  -0.225123630E-10,  -0.398846266E-10
0000006171,    7000.00000    ,    3500.00000    ,  -0.221279793E-10,  -0.395403373E-10
0000006172,    7050.00000    ,    3500.00000    ,  -0.217328366E-10,  -0.391873286E-10
0000006173,    7100.00000    ,    3500.00000    ,  -0.213287128E-10,  -0.388260550E-10
0000006174,    7150.00000    ,    3500.00000    ,  -0.209172488E-10,  -0.384570897E-10
0000006175,    7200.00000    ,    3500.00000    ,  -0.204999459E-10,  -0.380811026E-10
0000006176,    7250.00000    ,    3500.00000    ,  -0.200781669E-10,  -0.376988390E-10
0000006177,    7300.00000    ,    3500.00000    ,  -0.196531384E-10,  -0.373111003E-10
0000006178,    7350.00000    ,    3500.00000    ,  -0.192259559E-10,  -0.369187262E-10
0000006179,    7400.00000    ,    3500.00000    ,  -0.187975895E-10,  -0.365225792E-10
0000006180,    7450.00000    ,    3500.00000    ,  -0.183688912E-10,  -0.361235307E-10
0000006181,    7500.00000    ,    3500.00000    ,  -0.179406028E-10,  -0.357224495E-10
0000006182,    7550.00000    ,    3500.00000    ,  -0.175133640E-10,  -0.353201917E-10
0000006183,    7600.00000    ,    3500.00000    ,  -0.170877209E-10,  -0.349175932E-10
0000006184,    7650.00000    ,    3500.00000    ,  -0.166641345E-10,  -0.345154629E-10
0000006185,    7700.00000    ,    3500.00000    ,  -0.162429886E-10,  -0.341145776E-10
0000006186,    7750.00000    ,    3500.00000    ,  -0.158245979E-10,  -0.337156790E-10
0000006187,    7800.00000    ,    3500.00000    ,  -0.154092157E-10,  -0.333194704E-10
0000006188,    7850.00000    ,    3500.00000    ,  -0.149970406E-10,  -0.329266157E-10
0000006189,    7900.00000    ,    3500.00000    ,  -0.145882230E-10,  -0.325377383E-10
0000006190,    7950.00000    ,    3500.00000    ,  -0.141828716E-10,  -0.321534213E-10
0000006191,    8000.00000    ,    3500.00000    ,  -0.137810580E-10,  -0.317742079E-10
0000006192,    8050.00000    ,    3500.00000    ,  -0.133828224E-10,  -0.314006020E-10
0000006193,    8100.00000    ,    3500.00000    ,  -0.129881778E-10,  -0.310330701E-10
0000006194,    8150.00000    ,    3500.00000    ,  -0.125971138E-10,  -0.306720421E-10
0000006195,    8200.00000    ,    3500.00000    ,  -0.122096003E-10,  -0.303179134E-10
0000006196,    8250.00000    ,    3500.00000    ,  -0.118255902E-10,  -0.299710468E-10
0000006197,    8300.00000    ,    3500.00000    ,  -0.114450229E-10,  -0.296317740E-10
0000006198,    8350.00000    ,    3500.00000    ,  -0.110678258E-10,  -0.293003975E-10
0000006199,    8400.00000    ,    3500.00000    ,  -0.106939169E-10,  -0.289771931E-10
0000006200,    8450.00000    ,    3500.00000    ,  -0.103232064E-10,  -0.286624109E-10
0000006201,    8500.00000    ,    3500.00000    ,  -0.995559839E-11,  -0.283562777E-10
0000006202,    8550.00000    ,    3500.00000    ,  -0.959099178E-11,  -0.280589985E-10
0000006203,    8600.00000    ,    3500.00000    ,  -0.922928183E-11,  -0.277707582E-10
0000006204,    8650.00000    ,    3500.00000    ,  -0.887036091E-11,  -0.274917233E-10
0000006205,    8700.00000    ,    3500.00000    ,  -0.851411933E-11,  -0.272220432E-10
0000006206,    8750.00000    ,    3500.00000    ,  -0.816044606E-11,  -0.269618515E-10
0000006207,    8800.00000    ,    3500.00000    ,  -0.780922927E-11,  -0.267112678E-10
0000006208,    8850.00000    ,    3500.00000    ,  -0.746035679E-11,  -0.264703984E-10
0000006209,    8900.00000    ,    3500.00000    ,  -0.711371657E-11,  -0.262393378E-10
0000006210,    8950.00000    ,    3500.00000    ,  -0.676919693E-11,  -0.260181696E-10
0000006211,    9000.00000    ,    3500.00000    ,  -0.642668687E-11,  -0.258069676E-10
0000006212,    9050.00000    ,    3500.00000    ,  -0.608607625E-11,  -0.256057966E-10
0000006213,    9100.00000    ,    3500.00000    ,  -0.574725598E-11,  -0.254147134E-10
0000006214,    9150.00000    ,    3500.00000    ,  -0.541011809E-11,  -0.252337675E-10
0000006215,    9200.00000    ,    3500.00000    ,  -0.507455593E-11,  -0.250630019E-10
0000006216,    9250.00000    ,    3500.00000    ,  -0.474046417E-11,  -0.249024539E-10
0000006217,    9300.00000    ,    3500.00000    ,  -0.440773887E-11,  -0.247521556E-10
0000006218,    9350.00000    ,    3500.00000    ,  -0.407627752E-11,  -0.246121344E-10
0000006219,    9400.00000    ,    3500.00000    ,  -0.374597906E-11,  -0.244824138E-10
0000006220,    9450.00000    ,    3500.00000    ,  -0.341674383E-11,  -0.243630138E-10
0000006221,    9500.00000    ,    3500.00000    ,  -0.308847358E-11,  -0.242539512E-10
0000006222,    9550.00000    ,    3500.00000    ,  -0.276107145E-11,  -0.241552403E-10
0000006223,    9600.00000    ,    3500.00000    ,  -0.243444191E-11,  -0.240668928E-10
0000006224,    9650.00000    ,    3500.00000    ,  -0.210849070E-11,  -0.239889187E-10
0000006225,    9700.00000    ,    3500.00000    ,  -0.178312469E-11,  -0.239213262E-10
0000006226,    9750.00000    ,    3500.00000    ,  -0.145825181E-11,  -0.238641219E-10
0000006227,    9800.00000    ,    3500.00000    ,  -0.113378090E-11,  -0.238173113E-10
0000006228,    9850.00000    ,    3500.00000    ,  -0.809621631E-12,  -0.237808987E-10
0000006229,    9900.00000    ,    3500.00000    ,  -0.485684336E-12,  -0.237548873E-10
0000006230,    9950.00000    ,    3500.00000    ,  -0.161880072E-12,  -0.237392794E-10
0000006231,    10000.0000    ,    3500.00000    ,    0.00000000    ,  -0.237340766E-10
0000006232,    0.00000000    ,    3550.00000    ,    0.00000000    ,   0.280633320E-07
0000006233,    50.0000000    ,    3550.00000    ,   0.660896100E-09,   0.280340574E-07
0000006234,    100.000000    ,    3550.00000    ,   0.197930706E-08,   0.279469102E-07
0000006235,    150.000000    ,    3550.00000    ,   0.328748492E-08,   0.278033603E-07
0000006236,    200.000000    ,    3550.00000    ,   0.457893443E-08,   0.276055486E-07
0000006237,    250.000000    ,    3550.00000    ,   0.584747050E-08,   0.273562525E-07
0000006238,    300.000000    ,    3550.00000    ,   0.708732311E-08,   0.270588311E-07
0000006239,    350.000000    ,    3550.00000    ,   0.829324657E-08,   0.267171526E-07
0000006240,    400.000000    ,    3550.00000    ,   0.946058465E-08,   0.263355073E-07
0000006241,    450.000000    ,    3550.00000    ,   0.105853183E-07,   0.259185120E-07
0000006242,    500.000000    ,    3550.00000    ,   0.116640933E-07,   0.254710104E-07
0000006243,    550.000000    ,    3550.00000    ,   0.126942283E-07,   0.249979743E-07
0000006244,    600.000000    ,    3550.00000    ,   0.136737050E-07,   0.245044099E-07
0000006245,    650.000000    ,    3550.00000    ,   0.146011401E-07,   0.239952729E-07
0000006246,    700.000000    ,    3550.00000    ,   0.154757464E-07,   0.234753924E-07
0000006247,    750.000000    ,    3550.00000    ,   0.162972838E-07,   0.229494085E-07
0000006248,    800.000000    ,    3550.00000    ,   0.170660043E-07,   0.224217203E-07
0000006249,    850.000000    ,    3550.00000    ,   0.177825906E-07,   0.218964470E-07
0000006250,    900.000000    ,    3550.00000    ,   0.184480943E-07,   0.213774005E-07
0000006251,    950.000000    ,    3550.00000    ,   0.190638747E-07,   0.208680680E-07
0000006252,    1000.00000    ,    3550.00000    ,   0.201528887E-07,   0.198581866E-07
0000006253,    1050.00000    ,    3550.00000    ,   0.206298644E-07,   0.194215825E-07
0000006254,    1100.00000    ,    3550.00000    ,   0.210645025E-07,   0.190011385E-07
0000006255,    1150.00000    ,    3550.00000    ,   0.214588919E-07,   0.185989865E-07
0000006256,    1200.00000    ,    3550.00000    ,   0.218151370E-07,   0.182169968E-07
0000006257,    1250.00000    ,    3550.00000    ,   0.221353261E-07,   0.178567926E-07
0000006258,    1300.00000    ,    3550.00000    ,   0.224215032E-07,   0.175197655E-07
0000006259,    1350.00000    ,    3550.00000    ,   0.226756447E-07,   0.172070927E-07
0000006260,    1400.00000    ,    3550.00000    ,   0.228996382E-07,   0.169197552E-07
0000006261,    1450.00000    ,    3550.00000    ,   0.230952654E-07,   0.166585556E-07
0000006262,    1500.00000    ,    3550.00000    ,   0.232641860E-07,   0.164241362E-07
0000006263,    1550.00000    ,    3550.00000    ,   0.234079240E-07,   0.162169961E-07
0000006264,    1600.00000    ,    3550.00000    ,   0.235278550E-07,   0.160375071E-07
0000006265,    1650.00000    ,    3550.00000    ,   0.236251936E-07,   0.158859294E-07
0000006266,    1700.00000    ,    3550.00000    ,   0.237009812E-07,   0.157624255E-07
0000006267,    1750.00000    ,    3550.00000    ,   0.237560733E-07,   0.156670728E-07
0000006268,    1800.00000    ,    3550.00000    ,   0.237911256E-07,   0.155998748E-07
0000006269,    1850.00000    ,    3550.00000    ,   0.238065795E-07,   0.155607713E-07
0000006270,    1900.00000    ,    3550.00000    ,   0.238026444E-07,   0.155496454E-07
0000006271,    1950.00000    ,    3550.00000    ,   0.238026444E-07,   0.155372831E-07
0000006272,    2000.00000    ,    3550.00000    ,   0.237792796E-07,   0.155618274E-07
0000006273,    2050.00000    ,    3550.00000    ,   0.237361725E-07,   0.156130781E-07
0000006274,    2100.00000    ,    3550.00000    ,   0.236727143E-07,   0.156903831E-07
0000006275,    2150.00000    ,    3550.00000    ,   0.235879722E-07,   0.157929788E-07
0000006276,    2200.00000    ,    3550.00000    ,   0.234806575E-07,   0.159199527E-07
0000006277,    2250.00000    ,    3550.00000    ,   0.233490889E-07,   0.160701873E-07
0000006278,    2300.00000    ,    3550.00000    ,   0.231911503E-07,   0.162422789E-07
0000006279,    2350.00000    ,    3550.00000    ,   0.230042428E-07,   0.164344264E-07
0000006280,    2400.00000    ,    3550.00000    ,   0.227852310E-07,   0.166442840E-07
0000006281,    2450.00000    ,    3550.00000    ,   0.225303849E-07,   0.168687762E-07
0000006282,    2500.00000    ,    3550.00000    ,   0.222353224E-07,   0.171038726E-07
0000006283,    2550.00000    ,    3550.00000    ,   0.218949587E-07,   0.173443271E-07
0000006284,    2600.00000    ,    3550.00000    ,   0.215034761E-07,   0.175833888E-07
0000006285,    2650.00000    ,    3550.00000    ,   0.210543290E-07,   0.178124932E-07
0000006286,    2700.00000    ,    3550.00000    ,   0.205403063E-07,   0.180209452E-07
0000006287,    2750.00000    ,    3550.00000    ,   0.199536722E-07,   0.181955912E-07
0000006288,    2800.00000    ,    3550.00000    ,   0.192864049E-07,   0.183204493E-07
0000006289,    2850.00000    ,    3550.00000    ,   0.176786159E-07,   0.192333641E-07
0000006290,    2900.00000    ,    3550.00000    ,   0.167241559E-07,   0.192985590E-07
0000006291,    2950.00000    ,    3550.00000    ,   0.156621367E-07,   0.192460977E-07
0000006292,    3000.00000    ,    3550.00000    ,   0.144892680E-07,   0.190340474E-07
0000006293,    3050.00000    ,    3550.00000    ,   0.132039585E-07,   0.186018346E-07
0000006294,    3100.00000    ,    3550.00000    ,   0.118059319E-07,   0.178549085E-07
0000006295,    3150.00000    ,    3550.00000    ,   0.102958578E-07,   0.166381356E-07
0000006296,    3200.00000    ,    3550.00000    ,   0.867619767E-08,   0.146960836E-07
0000006297,    3250.00000    ,    3550.00000    ,   0.695555007E-08,   0.116284148E-07
0000006298,    3300.00000    ,    3550.00000    ,   0.695555007E-08,   0.509627705E-08
0000006299,    3350.00000    ,    3550.00000    ,   0.515838624E-08,  -0.193328888E-09
0000006300,    3400.00000    ,    3550.00000    ,   0.159909192E-08,  -0.116183383E-07
0000006301,    3450.00000    ,    3550.00000    ,   0.519339906E-10,  -0.233117279E-07
0000006302,    3500.00000    ,    3550.00000    ,   0.459022734E-10,  -0.143601732E-09
0000006303,    3550.00000    ,    3550.00000    ,   0.407090640E-10,  -0.176671679E-09
0000006304,    3600.00000    ,    3550.00000    ,   0.362861207E-10,  -0.195401467E-09
0000006305,    3650.00000    ,    3550.00000    ,   0.325249937E-10,  -0.206433036E-09
0000006306,    3700.00000    ,    3550.00000    ,   0.293280693E-10,  -0.211150631E-09
0000006307,    3750.00000    ,    3550.00000    ,   0.265854256E-10,  -0.210869969E-09
0000006308,    3800.00000    ,    3550.00000    ,   0.241943405E-10,  -0.206792835E-09
0000006309,    3850.00000    ,    3550.00000    ,   0.220673301E-10,  -0.199977343E-09
0000006310,    3900.00000    ,    3550.00000    ,   0.201340180E-10,  -0.191322553E-09
0000006311,    3950.00000    ,    3550.00000    ,   0.183401838E-10,  -0.181565553E-09
0000006312,    4000.00000    ,    3550.00000    ,   0.166455126E-10,  -0.171288831E-09
0000006313,    4050.00000    ,    3550.00000    ,   0.150209684E-10,  -0.160934831E-09
0000006314,    4100.00000    ,    3550.00000    ,   0.134462751E-10,  -0.150824616E-09
0000006315,    4150.00000    ,    3550.00000    ,   0.119077395E-10,  -0.141178089E-09
0000006316,    4200.00000    ,    3550.00000    ,   0.103966505E-10,  -0.132133695E-09
0000006317,    4250.00000    ,    3550.00000    ,   0.890840768E-11,  -0.123766443E-09
0000006318,    4300.00000    ,    3550.00000    ,   0.744070855E-11,  -0.116105582E-09
0000006319,    4350.00000    ,    3550.00000    ,   0.599244631E-11,  -0.109147382E-09
0000006320,    4400.00000    ,    3550.00000    ,   0.456304585E-11,  -0.102865339E-09
0000006321,    4450.00000    ,    3550.00000    ,   0.315495909E-11,  -0.972150522E-10
0000006322,    4500.00000    ,    3550.00000    ,   0.176769488E-11,  -0.921509244E-10
0000006323,    4550.00000    ,    3550.00000    ,   0.406434970E-12,  -0.876134850E-10
0000006324,    4600.00000    ,    3550.00000    ,    0.00000000    ,  -0.835446560E-10
0000006325,    4650.00000    ,    3550.00000    ,  -0.916399185E-12,  -0.799048646E-10
0000006326,    4700.00000    ,    3550.00000    ,  -0.220962361E-11,  -0.766460751E-10
0000006327,    4750.00000    ,    3550.00000    ,  -0.348106799E-11,  -0.737233871E-10
0000006328,    4800.00000    ,    3550.00000    ,  -0.472760344E-11,  -0.710957079E-10
0000006329,    4850.00000    ,    3550.00000    ,  -0.594708227E-11,  -0.687263585E-10
0000006330,    4900.00000    ,    3550.00000    ,  -0.713772248E-11,  -0.665829561E-10
0000006331,    4950.00000    ,    3550.00000    ,  -0.829803347E-11,  -0.646371663E-10
0000006332,    5000.00000    ,    3550.00000    ,  -0.942677731E-11,  -0.628643946E-10
0000006333,    5050.00000    ,    3550.00000    ,  -0.105229303E-10,  -0.612434452E-10
0000006334,    5100.00000    ,    3550.00000    ,  -0.115856405E-10,  -0.597561690E-10
0000006335,    5150.00000    ,    3550.00000    ,  -0.126141851E-10,  -0.583871139E-10
0000006336,    5200.00000    ,    3550.00000    ,  -0.136079294E-10,  -0.571231880E-10
0000006337,    5250.00000    ,    3550.00000    ,  -0.145662892E-10,  -0.559533424E-10
0000006338,    5300.00000    ,    3550.00000    ,  -0.154886959E-10,  -0.548682767E-10
0000006339,    5350.00000    ,    3550.00000    ,  -0.163745653E-10,  -0.538601689E-10
0000006340,    5400.00000    ,    3550.00000    ,  -0.172232721E-10,  -0.529224292E-10
0000006341,    5450.00000    ,    3550.00000    ,  -0.180341297E-10,  -0.520494783E-10
0000006342,    5500.00000    ,    3550.00000    ,  -0.188063770E-10,  -0.512365492E-10
0000006343,    5550.00000    ,    3550.00000    ,  -0.195391732E-10,  -0.504795114E-10
0000006344,    5600.00000    ,    3550.00000    ,  -0.202315997E-10,  -0.497747167E-10
0000006345,    5650.00000    ,    3550.00000    ,  -0.208826714E-10,  -0.491188665E-10
0000006346,    5700.00000    ,    3550.00000    ,  -0.214913550E-10,  -0.485088992E-10
0000006347,    5750.00000    ,    3550.00000    ,  -0.220565951E-10,  -0.479418965E-10
0000006348,    5800.00000    ,    3550.00000    ,  -0.225773465E-10,  -0.474150098E-10
0000006349,    5850.00000    ,    3550.00000    ,  -0.230526108E-10,  -0.469254030E-10
0000006350,    5900.00000    ,    3550.00000    ,  -0.234814765E-10,  -0.464702136E-10
0000006351,    5950.00000    ,    3550.00000    ,  -0.238631603E-10,  -0.460465283E-10
0000006352,    6000.00000    ,    3550.00000    ,  -0.241970476E-10,  -0.456513739E-10
0000006353,    6050.00000    ,    3550.00000    ,  -0.244827300E-10,  -0.452817200E-10
0000006354,    6100.00000    ,    3550.00000    ,  -0.247200390E-10,  -0.449344934E-10
0000006355,    6150.00000    ,    3550.00000    ,  -0.249090727E-10,  -0.446066006E-10
0000006356,    6200.00000    ,    3550.00000    ,  -0.250502165E-10,  -0.442949580E-10
0000006357,    6250.00000    ,    3550.00000    ,  -0.251441541E-10,  -0.439965256E-10
0000006358,    6300.00000    ,    3550.00000    ,  -0.251918710E-10,  -0.437083445E-10
0000006359,    6350.00000    ,    3550.00000    ,  -0.251540490E-10,  -0.434621745E-10
0000006360,    6400.00000    ,    3550.00000    ,  -0.250718952E-10,  -0.432276704E-10
0000006361,    6450.00000    ,    3550.00000    ,  -0.249502399E-10,  -0.429933444E-10
0000006362,    6500.00000    ,    3550.00000    ,  -0.247913331E-10,  -0.427567153E-10
0000006363,    6550.00000    ,    3550.00000    ,  -0.245975835E-10,  -0.425155778E-10
0000006364,    6600.00000    ,    3550.00000    ,  -0.243715184E-10,  -0.422680214E-10
0000006365,    6650.00000    ,    3550.00000    ,  -0.241157430E-10,  -0.420124421E-10
0000006366,    6700.00000    ,    3550.00000    ,  -0.238328999E-10,  -0.417475452E-10
0000006367,    6750.00000    ,    3550.00000    ,  -0.235256308E-10,  -0.414723415E-10
0000006368,    6800.00000    ,    3550.00000    ,  -0.231965413E-10,  -0.411861365E-10
0000006369,    6850.00000    ,    3550.00000    ,  -0.228481698E-10,  -0.408885134E-10
0000006370,    6900.00000    ,    3550.00000    ,  -0.224829601E-10,  -0.405793131E-10
0000006371,    6950.00000    ,    3550.00000    ,  -0.221032395E-10,  -0.402586088E-10
0000006372,    7000.00000    ,    3550.00000    ,  -0.217112016E-10,  -0.399266801E-10
0000006373,    7050.00000    ,    3550.00000    ,  -0.213088929E-10,  -0.395839852E-10
0000006374,    7100.00000    ,    3550.00000    ,  -0.208982055E-10,  -0.392311327E-10
0000006375,    7150.00000    ,    3550.00000    ,  -0.204808716E-10,  -0.388688546E-10
0000006376,    7200.00000    ,    3550.00000    ,  -0.200584638E-10,  -0.384979804E-10
0000006377,    7250.00000    ,    3550.00000    ,  -0.196323967E-10,  -0.381194131E-10
0000006378,    7300.00000    ,    3550.00000    ,  -0.192039316E-10,  -0.377341068E-10
0000006379,    7350.00000    ,    3550.00000    ,  -0.187741834E-10,  -0.373430478E-10
0000006380,    7400.00000    ,    3550.00000    ,  -0.183441283E-10,  -0.369472367E-10
0000006381,    7450.00000    ,    3550.00000    ,  -0.179146130E-10,  -0.365476743E-10
0000006382,    7500.00000    ,    3550.00000    ,  -0.174863646E-10,  -0.361453492E-10
0000006383,    7550.00000    ,    3550.00000    ,  -0.170600002E-10,  -0.357412273E-10
0000006384,    7600.00000    ,    3550.00000    ,  -0.166360374E-10,  -0.353362441E-10
0000006385,    7650.00000    ,    3550.00000    ,  -0.162149037E-10,  -0.349312986E-10
0000006386,    7700.00000    ,    3550.00000    ,  -0.157969462E-10,  -0.345272482E-10
