node, X coordinate (m), Y coordinate (m), Liquid Pressure (MPa), Temperature (deg C), Liquid Density (kg/m**3), X Permeability (log m**2), Y Permeability (log m**2), Z Permeability (log m**2)
0000013271,   200.000000 ,   3300.00000 ,   13.6311035 ,   191.777049 ,   882.630587 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013272,   250.000000 ,   3300.00000 ,   13.6300968 ,   191.291702 ,   883.161940 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013273,   300.000000 ,   3300.00000 ,   13.6289162 ,   190.758228 ,   883.744637 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013274,   350.000000 ,   3300.00000 ,   13.6275841 ,   190.195049 ,   884.358257 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013275,   400.000000 ,   3300.00000 ,   13.6261228 ,   189.617703 ,   884.985691 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013276,   450.000000 ,   3300.00000 ,   13.6245537 ,   189.038805 ,   885.613163 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013277,   500.000000 ,   3300.00000 ,   13.6228967 ,   188.468216 ,   886.230012 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013278,   550.000000 ,   3300.00000 ,   13.6211697 ,   187.913325 ,   886.828349 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013279,   600.000000 ,   3300.00000 ,   13.6193887 ,   187.379382 ,   887.402660 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013280,   650.000000 ,   3300.00000 ,   13.6175678 ,   186.869845 ,   887.949399 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013281,   700.000000 ,   3300.00000 ,   13.6157190 ,   186.386713 ,   888.466611 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013282,   750.000000 ,   3300.00000 ,   13.6138526 ,   185.930823 ,   888.953584 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013283,   800.000000 ,   3300.00000 ,   13.6119769 ,   185.502123 ,   889.410557 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013284,   850.000000 ,   3300.00000 ,   13.6100991 ,   185.099895 ,   889.838463 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013285,   900.000000 ,   3300.00000 ,   13.6082246 ,   184.722945 ,   890.238725 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013286,   950.000000 ,   3300.00000 ,   13.6063581 ,   184.369759 ,   890.613088 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013287,   1000.00000 ,   3300.00000 ,   13.6045029 ,   184.038623 ,   890.963490 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013288,   1050.00000 ,   3300.00000 ,   13.6026618 ,   183.727722 ,   891.291957 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013289,   1100.00000 ,   3300.00000 ,   13.6008367 ,   183.435211 ,   891.600531 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013290,   1150.00000 ,   3300.00000 ,   13.5990290 ,   183.159267 ,   891.891214 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013291,   1200.00000 ,   3300.00000 ,   13.5972396 ,   182.898129 ,   892.165929 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013292,   1250.00000 ,   3300.00000 ,   13.5954692 ,   182.650123 ,   892.426496 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013293,   1300.00000 ,   3300.00000 ,   13.5937181 ,   182.413676 ,   892.674617 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013294,   1350.00000 ,   3300.00000 ,   13.5919864 ,   182.187327 ,   892.911868 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013295,   1400.00000 ,   3300.00000 ,   13.5902740 ,   181.969725 ,   893.139701 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013296,   1450.00000 ,   3300.00000 ,   13.5885808 ,   181.759632 ,   893.359442 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013297,   1500.00000 ,   3300.00000 ,   13.5869065 ,   181.555919 ,   893.572300 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013298,   1550.00000 ,   3300.00000 ,   13.5852509 ,   181.357552 ,   893.779374 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013299,   1600.00000 ,   3300.00000 ,   13.5836137 ,   181.163597 ,   893.981661 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013300,   1650.00000 ,   3300.00000 ,   13.5819946 ,   180.973199 ,   894.180065 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013301,   1700.00000 ,   3300.00000 ,   13.5803933 ,   180.785581 ,   894.375409 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013302,   1750.00000 ,   3300.00000 ,   13.5788096 ,   180.600035 ,   894.568440 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013303,   1800.00000 ,   3300.00000 ,   13.5772432 ,   180.415910 ,   894.759845 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013304,   1850.00000 ,   3300.00000 ,   13.5756941 ,   180.232603 ,   894.950256 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013305,   1900.00000 ,   3300.00000 ,   13.5741622 ,   180.049552 ,   895.140259 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013306,   1950.00000 ,   3300.00000 ,   13.5726474 ,   179.866226 ,   895.330411 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013307,   2000.00000 ,   3300.00000 ,   13.5711499 ,   179.682114 ,   895.521243 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013308,   2050.00000 ,   3300.00000 ,   13.5696699 ,   179.496709 ,   895.713280 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013309,   2100.00000 ,   3300.00000 ,   13.5682077 ,   179.309500 ,   895.907051 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013310,   2150.00000 ,   3300.00000 ,   13.5667638 ,   179.119944 ,   896.103116 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013311,   2200.00000 ,   3300.00000 ,   13.5653387 ,   178.927446 ,   896.302086 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013312,   2250.00000 ,   3300.00000 ,   13.5639334 ,   178.731318 ,   896.504669 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013313,   2300.00000 ,   3300.00000 ,   13.5625489 ,   178.530724 ,   896.711723 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013314,   2350.00000 ,   3300.00000 ,   13.5611867 ,   178.324602 ,   896.924335 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013315,   2400.00000 ,   3300.00000 ,   13.5598483 ,   178.111541 ,   897.143950 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013316,   2450.00000 ,   3300.00000 ,   13.5585362 ,   177.889606 ,   897.372552 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013317,   2500.00000 ,   3300.00000 ,   13.5572530 ,   177.656060 ,   897.612939 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013318,   2550.00000 ,   3300.00000 ,   13.5560023 ,   177.406957 ,   897.869148 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013319,   2600.00000 ,   3300.00000 ,   13.5547885 ,   177.136515 ,   898.147086 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013320,   2650.00000 ,   3300.00000 ,   13.5536175 ,   176.836161 ,   898.455497 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013321,   2700.00000 ,   3300.00000 ,   13.5524966 ,   176.493069 ,   898.807442 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013322,   2750.00000 ,   3300.00000 ,   13.5514353 ,   176.087834 ,   899.222628 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013323,   2800.00000 ,   3300.00000 ,   13.5504458 ,   175.595216 ,   899.726555 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013324,   2850.00000 ,   3300.00000 ,   13.5495421 ,   174.983206 ,   900.351321 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013325,   2900.00000 ,   3300.00000 ,   13.5487412 ,   174.196920 ,   901.151790 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013326,   2950.00000 ,   3300.00000 ,   13.5480638 ,   173.156529 ,   902.206990 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013327,   3000.00000 ,   3300.00000 ,   13.5475353 ,   171.747074 ,   903.629145 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013328,   3050.00000 ,   3300.00000 ,   13.5471851 ,   169.805383 ,   905.574301 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013329,   3100.00000 ,   3300.00000 ,   13.5470466 ,   167.103526 ,   908.253859 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013330,   3150.00000 ,   3300.00000 ,   13.5471550 ,   163.433745 ,   911.843017 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013331,   3200.00000 ,   3300.00000 ,   13.5475128 ,   158.714581 ,   916.373977 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013332,   3250.00000 ,   3300.00000 ,   13.5480800 ,   152.905870 ,   921.821832 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013333,   3300.00000 ,   3300.00000 ,   13.5487732 ,   146.154153 ,   927.976891 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013334,   3350.00000 ,   3300.00000 ,   13.5494698 ,   138.904670 ,   934.375573 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013335,   3400.00000 ,   3300.00000 ,   13.5500285 ,   131.980677 ,   940.284926 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013336,   3450.00000 ,   3300.00000 ,   13.5503263 ,   126.494319 ,   944.827310 ,  -13.6020600 ,  -13.6020600 ,  -13.6020600
0000013337,   3500.00000 ,   3300.00000 ,   13.5464301 ,   123.084117 ,   947.586233 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013338,   3550.00000 ,   3300.00000 ,   13.5381529 ,   119.714749 ,   950.262776 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013339,   3600.00000 ,   3300.00000 ,   13.5293811 ,   116.774393 ,   952.559371 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013340,   3650.00000 ,   3300.00000 ,   13.5201665 ,   113.893682 ,   954.774230 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013341,   3700.00000 ,   3300.00000 ,   13.5105370 ,   111.074766 ,   956.907716 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013342,   3750.00000 ,   3300.00000 ,   13.5005208 ,   108.319550 ,   958.960422 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013343,   3800.00000 ,   3300.00000 ,   13.4901459 ,   105.629658 ,   960.933184 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013344,   3850.00000 ,   3300.00000 ,   13.4794403 ,   103.006403 ,   962.827083 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013345,   3900.00000 ,   3300.00000 ,   13.4684320 ,   100.450786 ,   964.643435 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013346,   3950.00000 ,   3300.00000 ,   13.4571486 ,   97.9634976 ,   966.383766 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013347,   4000.00000 ,   3300.00000 ,   13.4456173 ,   95.5449343 ,   968.049792 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013348,   4050.00000 ,   3300.00000 ,   13.4338649 ,   93.1952164 ,   969.643389 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013349,   4100.00000 ,   3300.00000 ,   13.4219175 ,   90.9142125 ,   971.166565 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013350,   4150.00000 ,   3300.00000 ,   13.4098005 ,   88.7015642 ,   972.621432 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013351,   4200.00000 ,   3300.00000 ,   13.3975387 ,   86.5567128 ,   974.010179 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013352,   4250.00000 ,   3300.00000 ,   13.3851559 ,   84.4789240 ,   975.335050 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013353,   4300.00000 ,   3300.00000 ,   13.3726751 ,   82.4673128 ,   976.598320 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013354,   4350.00000 ,   3300.00000 ,   13.3601182 ,   80.5208661 ,   977.802278 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013355,   4400.00000 ,   3300.00000 ,   13.3475064 ,   78.6384640 ,   978.949208 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013356,   4450.00000 ,   3300.00000 ,   13.3348597 ,   76.8188987 ,   980.041379 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013357,   4500.00000 ,   3300.00000 ,   13.3221971 ,   75.0608917 ,   981.081027 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013358,   4550.00000 ,   3300.00000 ,   13.3095368 ,   73.3631088 ,   982.070352 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013359,   4600.00000 ,   3300.00000 ,   13.2968958 ,   71.7241740 ,   983.011503 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013360,   4650.00000 ,   3300.00000 ,   13.2842903 ,   70.1426806 ,   983.906578 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013361,   4700.00000 ,   3300.00000 ,   13.2717353 ,   68.6172018 ,   984.757616 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013362,   4750.00000 ,   3300.00000 ,   13.2592451 ,   67.1462991 ,   985.566593 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013363,   4800.00000 ,   3300.00000 ,   13.2468329 ,   65.7285299 ,   986.335422 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013364,   4850.00000 ,   3300.00000 ,   13.2345111 ,   64.3624539 ,   987.065947 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013365,   4900.00000 ,   3300.00000 ,   13.2222911 ,   63.0466379 ,   987.759947 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013366,   4950.00000 ,   3300.00000 ,   13.2101836 ,   61.7796608 ,   988.419132 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013367,   5000.00000 ,   3300.00000 ,   13.1981985 ,   60.5601169 ,   989.045147 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013368,   5050.00000 ,   3300.00000 ,   13.1863446 ,   59.3866188 ,   989.639566 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013369,   5100.00000 ,   3300.00000 ,   13.1746304 ,   58.2577999 ,   990.203901 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013370,   5150.00000 ,   3300.00000 ,   13.1630634 ,   57.1723163 ,   990.739600 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013371,   5200.00000 ,   3300.00000 ,   13.1516504 ,   56.1288480 ,   991.248046 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013372,   5250.00000 ,   3300.00000 ,   13.1403978 ,   55.1261000 ,   991.730562 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013373,   5300.00000 ,   3300.00000 ,   13.1293110 ,   54.1628034 ,   992.188413 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013374,   5350.00000 ,   3300.00000 ,   13.1183951 ,   53.2377155 ,   992.622805 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013375,   5400.00000 ,   3300.00000 ,   13.1076546 ,   52.3496205 ,   993.034890 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013376,   5450.00000 ,   3300.00000 ,   13.0970935 ,   51.4973294 ,   993.425766 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013377,   5500.00000 ,   3300.00000 ,   13.0867152 ,   50.6796801 ,   993.796481 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013378,   5550.00000 ,   3300.00000 ,   13.0765229 ,   49.8955372 ,   994.148031 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013379,   5600.00000 ,   3300.00000 ,   13.0665191 ,   49.1437922 ,   994.481369 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013380,   5650.00000 ,   3300.00000 ,   13.0567062 ,   48.4233630 ,   994.797398 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013381,   5700.00000 ,   3300.00000 ,   13.0470861 ,   47.7331937 ,   995.096983 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013382,   5750.00000 ,   3300.00000 ,   13.0376602 ,   47.0722545 ,   995.380942 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013383,   5800.00000 ,   3300.00000 ,   13.0284301 ,   46.4395409 ,   995.650057 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013384,   5850.00000 ,   3300.00000 ,   13.0193965 ,   45.8340740 ,   995.905071 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013385,   5900.00000 ,   3300.00000 ,   13.0105602 ,   45.2549000 ,   996.146690 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013386,   5950.00000 ,   3300.00000 ,   13.0019217 ,   44.7010893 ,   996.375587 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013387,   6000.00000 ,   3300.00000 ,   12.9934812 ,   44.1717370 ,   996.592400 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013388,   6050.00000 ,   3300.00000 ,   12.9852386 ,   43.6659620 ,   996.797738 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013389,   6100.00000 ,   3300.00000 ,   12.9771936 ,   43.1829067 ,   996.992178 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013390,   6150.00000 ,   3300.00000 ,   12.9693457 ,   42.7217369 ,   997.176270 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013391,   6200.00000 ,   3300.00000 ,   12.9616942 ,   42.2816409 ,   997.350534 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013392,   6250.00000 ,   3300.00000 ,   12.9542382 ,   41.8618300 ,   997.515468 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013393,   6300.00000 ,   3300.00000 ,   12.9469765 ,   41.4615370 ,   997.671542 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013394,   6350.00000 ,   3300.00000 ,   12.9399078 ,   41.0800171 ,   997.819205 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013395,   6400.00000 ,   3300.00000 ,   12.9330307 ,   40.7165463 ,   997.958882 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013396,   6450.00000 ,   3300.00000 ,   12.9263433 ,   40.3704219 ,   998.090978 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013397,   6500.00000 ,   3300.00000 ,   12.9198440 ,   40.0409619 ,   998.215878 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013398,   6550.00000 ,   3300.00000 ,   12.9135306 ,   39.7275043 ,   998.333947 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013399,   6600.00000 ,   3300.00000 ,   12.9074011 ,   39.4294072 ,   998.445532 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013400,   6650.00000 ,   3300.00000 ,   12.9014532 ,   39.1460483 ,   998.550964 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013401,   6700.00000 ,   3300.00000 ,   12.8956845 ,   38.8768244 ,   998.650556 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013402,   6750.00000 ,   3300.00000 ,   12.8900926 ,   38.6211509 ,   998.744607 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013403,   6800.00000 ,   3300.00000 ,   12.8846748 ,   38.3784621 ,   998.833399 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013404,   6850.00000 ,   3300.00000 ,   12.8794286 ,   38.1482101 ,   998.917204 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013405,   6900.00000 ,   3300.00000 ,   12.8743511 ,   37.9298648 ,   998.996276 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013406,   6950.00000 ,   3300.00000 ,   12.8694396 ,   37.7229134 ,   999.070860 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013407,   7000.00000 ,   3300.00000 ,   12.8646912 ,   37.5268604 ,   999.141187 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013408,   7050.00000 ,   3300.00000 ,   12.8601030 ,   37.3412267 ,   999.207478 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013409,   7100.00000 ,   3300.00000 ,   12.8556721 ,   37.1655497 ,   999.269943 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013410,   7150.00000 ,   3300.00000 ,   12.8513954 ,   36.9993827 ,   999.328781 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013411,   7200.00000 ,   3300.00000 ,   12.8472699 ,   36.8422947 ,   999.384181 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013412,   7250.00000 ,   3300.00000 ,   12.8432928 ,   36.6938698 ,   999.436323 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013413,   7300.00000 ,   3300.00000 ,   12.8394608 ,   36.5537071 ,   999.485381 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013414,   7350.00000 ,   3300.00000 ,   12.8357710 ,   36.4214204 ,   999.531516 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013415,   7400.00000 ,   3300.00000 ,   12.8322202 ,   36.2966375 ,   999.574884 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013416,   7450.00000 ,   3300.00000 ,   12.8288056 ,   36.1790002 ,   999.615633 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013417,   7500.00000 ,   3300.00000 ,   12.8255239 ,   36.0681639 ,   999.653903 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013418,   7550.00000 ,   3300.00000 ,   12.8223722 ,   35.9637970 ,   999.689829 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013419,   7600.00000 ,   3300.00000 ,   12.8193474 ,   35.8655809 ,   999.723537 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013420,   7650.00000 ,   3300.00000 ,   12.8164465 ,   35.7732094 ,   999.755148 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013421,   7700.00000 ,   3300.00000 ,   12.8136664 ,   35.6863885 ,   999.784777 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013422,   7750.00000 ,   3300.00000 ,   12.8110042 ,   35.6048361 ,   999.812535 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013423,   7800.00000 ,   3300.00000 ,   12.8084569 ,   35.5282814 ,   999.838524 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013424,   7850.00000 ,   3300.00000 ,   12.8060215 ,   35.4564651 ,   999.862844 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013425,   7900.00000 ,   3300.00000 ,   12.8036949 ,   35.3891385 ,   999.885589 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013426,   7950.00000 ,   3300.00000 ,   12.8014742 ,   35.3260635 ,   999.906849 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013427,   8000.00000 ,   3300.00000 ,   12.7993565 ,   35.2670123 ,   999.926707 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013428,   8050.00000 ,   3300.00000 ,   12.7973388 ,   35.2117669 ,   999.945246 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013429,   8100.00000 ,   3300.00000 ,   12.7954182 ,   35.1601189 ,   999.962541 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013430,   8150.00000 ,   3300.00000 ,   12.7935917 ,   35.1118694 ,   999.978665 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013431,   8200.00000 ,   3300.00000 ,   12.7918564 ,   35.0668282 ,   999.993688 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013432,   8250.00000 ,   3300.00000 ,   12.7902093 ,   35.0248142 ,   1000.00767 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013433,   8300.00000 ,   3300.00000 ,   12.7886477 ,   34.9856545 ,   1000.02069 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013434,   8350.00000 ,   3300.00000 ,   12.7871685 ,   34.9491843 ,   1000.03278 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013435,   8400.00000 ,   3300.00000 ,   12.7857689 ,   34.9152469 ,   1000.04402 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013436,   8450.00000 ,   3300.00000 ,   12.7844460 ,   34.8836930 ,   1000.05445 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013437,   8500.00000 ,   3300.00000 ,   12.7831971 ,   34.8543809 ,   1000.06413 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013438,   8550.00000 ,   3300.00000 ,   12.7820193 ,   34.8271757 ,   1000.07309 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013439,   8600.00000 ,   3300.00000 ,   12.7809098 ,   34.8019497 ,   1000.08139 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013440,   8650.00000 ,   3300.00000 ,   12.7798659 ,   34.7785816 ,   1000.08906 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013441,   8700.00000 ,   3300.00000 ,   12.7788850 ,   34.7569564 ,   1000.09616 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013442,   8750.00000 ,   3300.00000 ,   12.7779643 ,   34.7369654 ,   1000.10271 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013443,   8800.00000 ,   3300.00000 ,   12.7771014 ,   34.7185058 ,   1000.10874 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013444,   8850.00000 ,   3300.00000 ,   12.7762936 ,   34.7014805 ,   1000.11430 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013445,   8900.00000 ,   3300.00000 ,   12.7755387 ,   34.6857978 ,   1000.11942 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013446,   8950.00000 ,   3300.00000 ,   12.7748341 ,   34.6713714 ,   1000.12412 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013447,   9000.00000 ,   3300.00000 ,   12.7741778 ,   34.6581203 ,   1000.12843 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013448,   9050.00000 ,   3300.00000 ,   12.7735674 ,   34.6459680 ,   1000.13238 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013449,   9100.00000 ,   3300.00000 ,   12.7730009 ,   34.6348431 ,   1000.13599 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013450,   9150.00000 ,   3300.00000 ,   12.7724763 ,   34.6246787 ,   1000.13928 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
0000013451,   9200.00000 ,   3300.00000 ,   12.7719917 ,   34.6154125 ,   1000.14228 ,  -16.0000000 ,  -16.0000000 ,  -16.0000000
